wave,station,at_w,boat
589,StationOUT-F21,0.243398245,kildir
590,StationOUT-F21,0.247002406,kildir
591,StationOUT-F21,0.242681152,kildir
592,StationOUT-F21,0.249347673,kildir
593,StationOUT-F21,0.260322549,kildir
594,StationOUT-F21,0.266569184,kildir
595,StationOUT-F21,0.271177598,kildir
596,StationOUT-F21,0.279848833,kildir
597,StationOUT-F21,0.288061992,kildir
598,StationOUT-F21,0.298317554,kildir
599,StationOUT-F21,0.313848666,kildir
600,StationOUT-F21,0.327857758,kildir
601,StationOUT-F21,0.334440182,kildir
602,StationOUT-F21,0.340138555,kildir
603,StationOUT-F21,0.349651784,kildir
604,StationOUT-F21,0.353322507,kildir
605,StationOUT-F21,0.355894808,kildir
606,StationOUT-F21,0.346667948,kildir
607,StationOUT-F21,0.359371289,kildir
608,StationOUT-F21,0.350243707,kildir
609,StationOUT-F21,0.352570932,kildir
610,StationOUT-F21,0.356638646,kildir
611,StationOUT-F21,0.350957036,kildir
612,StationOUT-F21,0.355326956,kildir
613,StationOUT-F21,0.351450296,kildir
614,StationOUT-F21,0.352611953,kildir
615,StationOUT-F21,0.350252485,kildir
616,StationOUT-F21,0.353955845,kildir
617,StationOUT-F21,0.353629156,kildir
618,StationOUT-F21,0.354276256,kildir
619,StationOUT-F21,0.35672211,kildir
620,StationOUT-F21,0.348194687,kildir
621,StationOUT-F21,0.350345708,kildir
622,StationOUT-F21,0.345643388,kildir
623,StationOUT-F21,0.349142522,kildir
624,StationOUT-F21,0.35547775,kildir
625,StationOUT-F21,0.34570388,kildir
626,StationOUT-F21,0.347039848,kildir
627,StationOUT-F21,0.346855416,kildir
628,StationOUT-F21,0.348651154,kildir
629,StationOUT-F21,0.347513644,kildir
630,StationOUT-F21,0.347986053,kildir
631,StationOUT-F21,0.341226091,kildir
632,StationOUT-F21,0.342922855,kildir
633,StationOUT-F21,0.345931393,kildir
634,StationOUT-F21,0.343667053,kildir
635,StationOUT-F21,0.345522945,kildir
636,StationOUT-F21,0.341459145,kildir
637,StationOUT-F21,0.351067749,kildir
638,StationOUT-F21,0.345279398,kildir
639,StationOUT-F21,0.341763981,kildir
640,StationOUT-F21,0.346189814,kildir
641,StationOUT-F21,0.346235931,kildir
642,StationOUT-F21,0.34844447,kildir
643,StationOUT-F21,0.348120895,kildir
644,StationOUT-F21,0.356800589,kildir
645,StationOUT-F21,0.352420396,kildir
646,StationOUT-F21,0.356856672,kildir
647,StationOUT-F21,0.350851783,kildir
648,StationOUT-F21,0.354447887,kildir
649,StationOUT-F21,0.345833924,kildir
650,StationOUT-F21,0.359353062,kildir
651,StationOUT-F21,0.362959788,kildir
652,StationOUT-F21,0.357930731,kildir
653,StationOUT-F21,0.360483378,kildir
654,StationOUT-F21,0.370330263,kildir
655,StationOUT-F21,0.385677382,kildir
656,StationOUT-F21,0.397250822,kildir
657,StationOUT-F21,0.401023666,kildir
658,StationOUT-F21,0.417634235,kildir
659,StationOUT-F21,0.419292588,kildir
660,StationOUT-F21,0.42719216,kildir
661,StationOUT-F21,0.440336473,kildir
662,StationOUT-F21,0.449055548,kildir
663,StationOUT-F21,0.442846359,kildir
664,StationOUT-F21,0.453598465,kildir
665,StationOUT-F21,0.462860936,kildir
666,StationOUT-F21,0.458765468,kildir
667,StationOUT-F21,0.469181735,kildir
668,StationOUT-F21,0.47449103,kildir
669,StationOUT-F21,0.478606283,kildir
670,StationOUT-F21,0.46976666,kildir
671,StationOUT-F21,0.489324841,kildir
672,StationOUT-F21,0.48554209,kildir
673,StationOUT-F21,0.486557162,kildir
674,StationOUT-F21,0.484411918,kildir
675,StationOUT-F21,0.482979858,kildir
676,StationOUT-F21,0.484379367,kildir
677,StationOUT-F21,0.484482681,kildir
678,StationOUT-F21,0.476599759,kildir
679,StationOUT-F21,0.481448255,kildir
680,StationOUT-F21,0.478406244,kildir
681,StationOUT-F21,0.475899669,kildir
682,StationOUT-F21,0.466993455,kildir
683,StationOUT-F21,0.471150747,kildir
684,StationOUT-F21,0.459213324,kildir
685,StationOUT-F21,0.450348956,kildir
686,StationOUT-F21,0.452135067,kildir
687,StationOUT-F21,0.453399692,kildir
688,StationOUT-F21,0.45629043,kildir
689,StationOUT-F21,0.458406176,kildir
690,StationOUT-F21,0.469627957,kildir
691,StationOUT-F21,0.461540687,kildir
692,StationOUT-F21,0.470659779,kildir
693,StationOUT-F21,0.47410249,kildir
694,StationOUT-F21,0.480187366,kildir
695,StationOUT-F21,0.499747158,kildir
696,StationOUT-F21,0.513309427,kildir
697,StationOUT-F21,0.520234621,kildir
698,StationOUT-F21,0.539217651,kildir
699,StationOUT-F21,0.569820085,kildir
700,StationOUT-F21,0.57650344,kildir
701,StationOUT-F21,0.59259132,kildir
702,StationOUT-F21,0.616315119,kildir
703,StationOUT-F21,0.627104459,kildir
704,StationOUT-F21,0.646619175,kildir
705,StationOUT-F21,0.684586733,kildir
706,StationOUT-F21,0.714845901,kildir
707,StationOUT-F21,0.740850979,kildir
708,StationOUT-F21,0.772476854,kildir
709,StationOUT-F21,0.816513017,kildir
710,StationOUT-F21,0.856745451,kildir
711,StationOUT-F21,0.886938683,kildir
712,StationOUT-F21,0.959815515,kildir
713,StationOUT-F21,0.993400534,kildir
714,StationOUT-F21,1.077010338,kildir
715,StationOUT-F21,1.130842668,kildir
716,StationOUT-F21,1.183384605,kildir
717,StationOUT-F21,1.27003841,kildir
718,StationOUT-F21,1.346835607,kildir
719,StationOUT-F21,1.433758605,kildir
720,StationOUT-F21,1.504363045,kildir
721,StationOUT-F21,1.611590502,kildir
722,StationOUT-F21,1.695391374,kildir
723,StationOUT-F21,1.792767253,kildir
724,StationOUT-F21,1.884020119,kildir
725,StationOUT-F21,1.995845986,kildir
726,StationOUT-F21,2.12634216,kildir
727,StationOUT-F21,2.26552238,kildir
728,StationOUT-F21,2.410750686,kildir
729,StationOUT-F21,2.583139782,kildir
730,StationOUT-F21,2.751028837,kildir
731,StationOUT-F21,2.95625814,kildir
732,StationOUT-F21,3.224716854,kildir
733,StationOUT-F21,3.427959522,kildir
734,StationOUT-F21,3.584966187,kildir
735,StationOUT-F21,3.74311914,kildir
736,StationOUT-F21,3.879867935,kildir
737,StationOUT-F21,4.002610368,kildir
738,StationOUT-F21,4.106212693,kildir
739,StationOUT-F21,4.14347957,kildir
740,StationOUT-F21,4.223890993,kildir
741,StationOUT-F21,4.264053273,kildir
742,StationOUT-F21,4.277201432,kildir
743,StationOUT-F21,4.311948917,kildir
744,StationOUT-F21,4.339401686,kildir
745,StationOUT-F21,4.316412731,kildir
746,StationOUT-F21,4.352442806,kildir
747,StationOUT-F21,4.351163114,kildir
748,StationOUT-F21,4.383924138,kildir
749,StationOUT-F21,4.363409349,kildir
750,StationOUT-F21,4.388089725,kildir
751,StationOUT-F21,4.40114002,kildir
752,StationOUT-F21,4.400432471,kildir
753,StationOUT-F21,4.419045123,kildir
754,StationOUT-F21,4.444299677,kildir
755,StationOUT-F21,4.422927359,kildir
756,StationOUT-F21,4.445212948,kildir
757,StationOUT-F21,4.423591105,kildir
758,StationOUT-F21,4.453130189,kildir
759,StationOUT-F21,4.446033981,kildir
760,StationOUT-F21,4.446457034,kildir
761,StationOUT-F21,4.461113347,kildir
762,StationOUT-F21,4.467412555,kildir
763,StationOUT-F21,4.484542625,kildir
764,StationOUT-F21,4.474989296,kildir
