wave,station,at_w,boat
614,StationOUT-F50,0.182655467,kildir
615,StationOUT-F50,0.17981671,kildir
616,StationOUT-F50,0.179009189,kildir
617,StationOUT-F50,0.178880127,kildir
618,StationOUT-F50,0.173334212,kildir
619,StationOUT-F50,0.172187179,kildir
620,StationOUT-F50,0.17604312,kildir
621,StationOUT-F50,0.173968474,kildir
622,StationOUT-F50,0.174641941,kildir
623,StationOUT-F50,0.163642319,kildir
624,StationOUT-F50,0.16742577,kildir
625,StationOUT-F50,0.16331818,kildir
626,StationOUT-F50,0.156837248,kildir
627,StationOUT-F50,0.169570333,kildir
628,StationOUT-F50,0.159443233,kildir
629,StationOUT-F50,0.161296779,kildir
630,StationOUT-F50,0.155122448,kildir
631,StationOUT-F50,0.155550203,kildir
632,StationOUT-F50,0.157004592,kildir
633,StationOUT-F50,0.153662605,kildir
634,StationOUT-F50,0.153903346,kildir
635,StationOUT-F50,0.150800514,kildir
636,StationOUT-F50,0.151816342,kildir
637,StationOUT-F50,0.150946743,kildir
638,StationOUT-F50,0.147358769,kildir
639,StationOUT-F50,0.15085494,kildir
640,StationOUT-F50,0.15443718,kildir
641,StationOUT-F50,0.148104862,kildir
642,StationOUT-F50,0.141954298,kildir
643,StationOUT-F50,0.142183629,kildir
644,StationOUT-F50,0.143639396,kildir
645,StationOUT-F50,0.14021351,kildir
646,StationOUT-F50,0.139438138,kildir
647,StationOUT-F50,0.137006398,kildir
648,StationOUT-F50,0.14695561,kildir
649,StationOUT-F50,0.135464525,kildir
650,StationOUT-F50,0.135452131,kildir
651,StationOUT-F50,0.129059057,kildir
652,StationOUT-F50,0.134582418,kildir
653,StationOUT-F50,0.135410663,kildir
654,StationOUT-F50,0.13614704,kildir
655,StationOUT-F50,0.129331652,kildir
656,StationOUT-F50,0.133694956,kildir
657,StationOUT-F50,0.124860817,kildir
658,StationOUT-F50,0.121067465,kildir
659,StationOUT-F50,0.125190279,kildir
660,StationOUT-F50,0.13346852,kildir
661,StationOUT-F50,0.128520261,kildir
662,StationOUT-F50,0.12753412,kildir
663,StationOUT-F50,0.135422442,kildir
664,StationOUT-F50,0.134032589,kildir
665,StationOUT-F50,0.14108751,kildir
666,StationOUT-F50,0.135779845,kildir
667,StationOUT-F50,0.132274258,kildir
668,StationOUT-F50,0.13326821,kildir
669,StationOUT-F50,0.13650449,kildir
670,StationOUT-F50,0.146448971,kildir
671,StationOUT-F50,0.139741363,kildir
672,StationOUT-F50,0.140833476,kildir
673,StationOUT-F50,0.135923426,kildir
674,StationOUT-F50,0.146519654,kildir
675,StationOUT-F50,0.134193167,kildir
676,StationOUT-F50,0.138219719,kildir
677,StationOUT-F50,0.131558749,kildir
678,StationOUT-F50,0.123698805,kildir
679,StationOUT-F50,0.12434661,kildir
680,StationOUT-F50,0.1192051,kildir
681,StationOUT-F50,0.130158598,kildir
682,StationOUT-F50,0.12464298,kildir
683,StationOUT-F50,0.120309683,kildir
684,StationOUT-F50,0.109509675,kildir
685,StationOUT-F50,0.106873235,kildir
686,StationOUT-F50,0.114575945,kildir
687,StationOUT-F50,0.10425871,kildir
688,StationOUT-F50,0.107111553,kildir
689,StationOUT-F50,0.100919392,kildir
690,StationOUT-F50,0.105300088,kildir
691,StationOUT-F50,0.100290158,kildir
692,StationOUT-F50,0.091668511,kildir
693,StationOUT-F50,0.09156511,kildir
694,StationOUT-F50,0.089358569,kildir
695,StationOUT-F50,0.091120082,kildir
696,StationOUT-F50,0.086024646,kildir
697,StationOUT-F50,0.078407145,kildir
698,StationOUT-F50,0.074183367,kildir
699,StationOUT-F50,0.078791079,kildir
700,StationOUT-F50,0.075822642,kildir
701,StationOUT-F50,0.071649562,kildir
702,StationOUT-F50,0.078637215,kildir
703,StationOUT-F50,0.065950854,kildir
704,StationOUT-F50,0.066511797,kildir
705,StationOUT-F50,0.075378137,kildir
706,StationOUT-F50,0.060869206,kildir
707,StationOUT-F50,0.077002275,kildir
708,StationOUT-F50,0.071641297,kildir
709,StationOUT-F50,0.061940184,kildir
710,StationOUT-F50,0.06419635,kildir
711,StationOUT-F50,0.068858854,kildir
712,StationOUT-F50,0.06374697,kildir
713,StationOUT-F50,0.067349837,kildir
714,StationOUT-F50,0.06730462,kildir
715,StationOUT-F50,0.05451168,kildir
716,StationOUT-F50,0.073513529,kildir
717,StationOUT-F50,0.067651313,kildir
718,StationOUT-F50,0.078185208,kildir
719,StationOUT-F50,0.060214886,kildir
720,StationOUT-F50,0.056769313,kildir
721,StationOUT-F50,0.058419226,kildir
722,StationOUT-F50,0.046436431,kildir
723,StationOUT-F50,0.057820841,kildir
724,StationOUT-F50,0.055251157,kildir
725,StationOUT-F50,0.062010907,kildir
726,StationOUT-F50,0.049105252,kildir
727,StationOUT-F50,0.036136796,kildir
728,StationOUT-F50,0.034050365,kildir
729,StationOUT-F50,0.04627598,kildir
730,StationOUT-F50,0.052795568,kildir
731,StationOUT-F50,0.027746524,kildir
732,StationOUT-F50,0.021150122,kildir
733,StationOUT-F50,0.019458065,kildir
734,StationOUT-F50,0.032703511,kildir
735,StationOUT-F50,0.023210062,kildir
736,StationOUT-F50,0.030435056,kildir
737,StationOUT-F50,0.020533079,kildir
738,StationOUT-F50,0.033020848,kildir
739,StationOUT-F50,0.039995002,kildir
740,StationOUT-F50,0.050323338,kildir
741,StationOUT-F50,0.049394354,kildir
742,StationOUT-F50,0.043796681,kildir
743,StationOUT-F50,0.053853844,kildir
744,StationOUT-F50,0.054252645,kildir
745,StationOUT-F50,0.052821895,kildir
746,StationOUT-F50,0.073685263,kildir
747,StationOUT-F50,0.071282011,kildir
748,StationOUT-F50,0.080107534,kildir
749,StationOUT-F50,0.075633255,kildir
750,StationOUT-F50,0.053878556,kildir
751,StationOUT-F50,0.062022607,kildir
752,StationOUT-F50,0.07477593,kildir
753,StationOUT-F50,0.072018627,kildir
754,StationOUT-F50,0.049722154,kildir
755,StationOUT-F50,0.070376921,kildir
756,StationOUT-F50,0.071542217,kildir
757,StationOUT-F50,0.056795002,kildir
758,StationOUT-F50,0.064505337,kildir
759,StationOUT-F50,0.047455724,kildir
760,StationOUT-F50,0.06049314,kildir
761,StationOUT-F50,0.024201156,kildir
762,StationOUT-F50,0.045899045,kildir
763,StationOUT-F50,0.021989282,kildir
764,StationOUT-F50,0.037742248,kildir
