lat,lon
49.7837281666667,-64.3989128611111
49.7836864722222,-64.3987628888889
49.7836344333333,-64.3986300333333
49.78357425,-64.3984856111111
49.7835161666667,-64.39834875
49.7834516111111,-64.3982154166667
49.7833955833333,-64.3981028333333
49.78333375,-64.3979805555556
49.7832711,-64.3978442
49.7832037333333,-64.3977018333333
49.7831362222222,-64.3975517777778
49.7830708611111,-64.3974085277778
49.7829998333333,-64.397282
49.7829703888889,-64.3971253333333
49.783906,-64.3989014166667
49.7838861,-64.3987426666667
49.7838275277778,-64.3985902222222
49.7837599444444,-64.3984598333333
49.7836988611111,-64.3983197222222
49.7836368333333,-64.3981789333333
49.7835728888889,-64.3980331388889
49.783515,-64.3978867777778
49.7834521388889,-64.3977472222222
49.7833883888889,-64.3976106388889
49.7833302,-64.3974868666667
49.7832728055556,-64.3973599722222
49.783206,-64.3972527
49.7831485555556,-64.3971490833333
49.7840658666667,-64.3986872
49.7840316,-64.3985488
49.7839768333333,-64.3984285833333
49.7839134,-64.3983041333333
49.78385525,-64.39818375
49.7837871944444,-64.3980341666667
49.7837293666667,-64.3978898333333
49.7836700666667,-64.3977614333333
49.783604,-64.3976196
49.7835493055556,-64.3974878055556
49.7834924444444,-64.3973462777778
49.7834325555556,-64.3972076944444
49.7833708333333,-64.3970797
49.7832975277778,-64.3969710833333
49.7832530833333,-64.3968359444444
49.7843646,-64.3983933333333
49.7842986388889,-64.3983133888889
49.7841821666667,-64.3982594666667
49.7841435555556,-64.3981451111111
49.7839804333333,-64.3982145333333
49.7843879583333,-64.398258625
49.7843586666667,-64.3981591333333
49.7829935,-64.3992888055556
49.7841478541667,-64.3980604375
49.7829510833333,-64.3990369166667
49.7840878666667,-64.3977956333333
49.7829819,-64.3988373333333
49.7829667,-64.3988835
49.7829033888889,-64.3988568333333
49.7828563333333,-64.3987301
49.7839763333333,-64.3976650555556
49.7839317222222,-64.3975644166667
49.7827726666667,-64.3987282777778
49.7827430833333,-64.3986315833333
49.7839013888889,-64.3973971944444
49.7838501666667,-64.3972886666667
49.7835713611111,-64.3975128888889
49.7827791666667,-64.3983563333333
49.7826974666667,-64.3983793333333
49.7837865,-64.3971845277778
49.7837410277778,-64.3970748055555
49.7826302222222,-64.3981289166667
49.7826104444444,-64.3981085555556
49.782594,-64.3980866111111
49.7825821666667,-64.3980636111111
49.7825748055556,-64.3980378333333
49.7825687666667,-64.3980137666667
49.7825591666667,-64.3979884722222
49.7825478611111,-64.3979604722222
49.7835460833333,-64.3980437777778
49.7833964166667,-64.3987670833333
49.7833665,-64.3986275
49.7832940277778,-64.3984692222222
49.7832312666667,-64.3983430333333
49.7831705,-64.3982194166667
49.7830989,-64.3980696
49.7830441333333,-64.3979269666667
49.7836316666667,-64.3986463888889
49.7836185,-64.3984968055556
49.7835738333333,-64.3983899444444
49.7835171388889,-64.39825775
49.7834434444444,-64.39809875
49.7833839666667,-64.3979635666667
49.7833182222222,-64.3978240833333
49.7832622777778,-64.3976863611111
49.7837653333333,-64.3984431
49.7837376388889,-64.3983019722222
49.7836896666667,-64.3981613611111
49.7836414444444,-64.3980513333333
49.7835804333333,-64.3979413666667
49.7835199333333,-64.3978115
49.7834720833333,-64.3976733333333
49.7834353,-64.3975425333333
49.7834160333333,-64.3974694333333
49.7833991666667,-64.3974123
49.7833834666667,-64.3973596666667
49.7833686333333,-64.3973045666667
49.7833573888889,-64.3972551666667
49.7833471333333,-64.397211
49.7833382333333,-64.3971712666667
49.7833274166667,-64.3971277777778
49.7833153611111,-64.3970854722222
49.7935498333333,-64.3595515
49.7929513611111,-64.3595293888889
49.7928768055556,-64.3594737777778
49.7928297777778,-64.3595018055556
49.7935628888889,-64.3597159444444
49.79347675,-64.3596930555556
49.7928901944444,-64.3599964444444
49.7928344166667,-64.3599911944444
49.7935533888889,-64.3603515277778
49.7934456111111,-64.3604970277778
49.7934422777778,-64.3603158055556
49.7934258055556,-64.360197
49.7934154444444,-64.3600739444445
49.7934133666667,-64.3599525666667
49.793421,-64.3598233333333
49.7934259722222,-64.3596853611111
49.7934250666667,-64.3595523
49.7934272333333,-64.3594197666667
49.7933393333333,-64.3604953333333
49.7933177333333,-64.3603944333333
49.7933222777778,-64.3602790833333
49.7933330277778,-64.3601344444444
49.7933305,-64.3600051111111
49.7933269,-64.3598805
49.7933269166667,-64.3597401111111
49.7933289333333,-64.3596162
49.7933582222222,-64.3593192777778
49.79334275,-64.3592021388889
49.7932765833333,-64.3591513888889
49.7931412666667,-64.3592083333333
49.7931653055556,-64.3595764722222
49.7931751111111,-64.3604783611111
49.7931528,-64.3604023333333
49.7931542666667,-64.3603072333333
49.7931527222222,-64.3601999722222
49.7931481111111,-64.3600743611111
49.7931480833333,-64.3599423333333
49.7931519333333,-64.3596805333333
49.7931516666667,-64.3595449166667
49.7931548611111,-64.3594116388889
49.7931896944444,-64.3592139722222
49.7931185666667,-64.3593052666667
49.7931031666667,-64.3604522333333
49.7930571666667,-64.3604522916667
49.7931146111111,-64.3602359166667
49.7930684047619,-64.3601632619048
49.7930054444444,-64.3601443611111
49.7930598,-64.3598198
49.7930581,-64.3596903666667
49.7930776333333,-64.3594176666667
49.79304825,-64.359469
49.7929876388889,-64.35941925
49.7929430333333,-64.3594597333333
49.7936186666667,-64.3596427
49.793541,-64.3596163333333
49.7932270333333,-64.3596102333333
49.7931332,-64.3595903333333
49.7930390277778,-64.3595736388889
49.7929550833333,-64.3595743055556
49.7928893611111,-64.3595382222222
49.7928551666667,-64.3595847777778
49.7934504444444,-64.3599726944445
49.79336575,-64.3599344166667
49.7929406,-64.3599411333333
49.7928673888889,-64.3599138888889
49.7936054333333,-64.3600879
49.7934689722222,-64.3601043333333
49.7933009333333,-64.3601086
49.7932193666667,-64.3601054666667
49.7931318333333,-64.3601019666667
49.7930445666667,-64.3602827
49.7930623666667,-64.3600368
49.7930571388889,-64.3598747222222
49.7930626666667,-64.3594720555556
49.7930458333333,-64.3593485555556
49.7931040833333,-64.3594040277778
49.7930982333333,-64.3595352666667
49.7930830833333,-64.360241
49.7931438666667,-64.3602607333333
49.7931416111111,-64.3601322222222
49.79314325,-64.3599949166667
49.7931558055556,-64.3594335833333
49.7933262777778,-64.3594276111111
49.7933216666667,-64.3598281111111
49.7933742333333,-64.3602470333333
49.7933815555556,-64.3599773055556
49.7933789666667,-64.3598561333333
49.7933730833333,-64.3597345277778
49.7933756666667,-64.3593362222222
49.7933443333333,-64.3592408333333
49.7934185666667,-64.3598925666667
