0.5,0.545,0.591,0.636,0.682,0.727,0.773,0.818,0.864,0.909,0.955,1,1.05,1.09,1.14,1.18,1.23,1.27,1.32,1.36,1.41,1.45,1.5,1.55,1.59,1.64,1.68,1.73,1.77,1.82,1.86,1.91,1.95,2,2.05,2.09,2.14,2.18,2.23,2.27,2.32,2.36,2.41,2.45,2.5,2.55,2.59,2.64,2.68,2.73,2.77,2.82,2.86,2.91,2.95,3,3.05,3.09,3.14,3.18,3.23,3.27,3.32,3.36,3.41,3.45,3.5,3.55,3.59,3.64,3.68,3.73,3.77,3.82,3.86,3.91,3.95,4,4.05,4.09,4.14,4.18,4.23,4.27,4.32,4.36,4.41,4.45,4.5,4.55,4.59,4.64,4.68,4.73,4.77,4.82,4.86,4.91,4.95,5
2.42,3606662335280609,2657750618778197,1954872761379884,1427811538518399,1030615645377374,731441150334451,507329258781602,341261216732083,220366563535365,134766657876160,76793606170838.8,40443973067256.9,20986111989938.4,14671705562841.2,18520091583149.7,30154656417779.7,47677221182700.1,69570615598374.1,94622461398655.6,121865107617878,150527993985851,179999663254514,209797323592592,239542359478947,268940557813011,297766091870023,325848514554261,353062171900582,379317570592322,404554328532981,428735411901533,451842420563088,473871729872192,494831333559005,514738261625403,533616470599783,551495122337855,568407182764870,584388284274577,599475805512054,613708130427999,627124055161748,639762316775397,651661222350123,662858360650424,673390381609231,683292831404561,692600032982106,701345003605275,709559402447581,717273502433363,724516181523466,731314929467284,737695866729559,743683772873018,749302122155384,754573124497505,759517770311413,764155877954022,768506142802934,772586187143059,776412610212684,780001037890626,783366171616439,786521836227058,789481026468881,792255952006526,794858080800722,797298180769652,799586359682170,801732103258923,803744311479576,805631333111995,807400998493172,809060650602402,810617174475444,812077025014454,813446253252744,814730531136300,815935174885675,817065167002571,818125176985430,819119580817672,820052479291112,820927715225595,821748889644078,822519376960459,823242339235244,823920739551978,824557354565057,825154786267194,825715473022573,826241699909386,826735608413238,827199205510716,827634372180293,828042871375705,828426355494938,828786373376119,829124376849748
2.52,3553637571962289,2610451952317176,1913375157306820,1391999106868169,1000255385986500,706227548563572,486914285907018,325275401202436,208433949504380,126515358558508,71863114555627.8,38490067564113.2,21683976715427.2,17717729783327.5,23632698838954.6,37074428714910.6,56166519405177.9,79412848509988.3,105621118381829,133842641809004,163324620618549,193472121250644,223817635566459,253996615447694,283727740352233,312796954693625,341044522127400,368354504401699,394646196082359,419867142378562,443987442187246,466995097301680,488892215190845,509691909635266,529415772912963,548091816779756,565752798422077,582434862838320,598176445474215,613017388983641,626998236169050,640159667838422,652542059787159,664185137603142,675127711685272,685407477907684,695060871872413,704122966768537,712627406573773,720606367758286,728090543831851,735109148056583,741689930462798,747859205983617,753641891087966,759061546760986,764140426071399,768899524890362,773358634596517,777536395826621,781450352517629,785117005640833,788551866156821,791769506825947,794783612596384,797607029363746,800251810955151,802729264238748,805049992298803,807223935648008,809260411473990,811168150937082,812955334552196,814629625699818,816198202320377,817667786853038,819044674484741,820334759778488,821543561751675,822676247476050,823737654270738,824732310559015,825664455458168,826538057170047,827356830237869,828124251732569,828843576429549,829517851034145,830149927511562,830742475574392,831297994378249,831818823473487,832307153058459,832765033577327,833194384703048,833597003743917,833974573509798,834328669672129,834660767649721,834972249050517
2.61,3502383424430845,2564887196120317,1873555585116272,1357795282564712,971423841210357,682454626194053,467845863051406,310537774707767,197648608379724,119309340047835,67876113905925.6,37379147820317.9,23126504567875.9,21413005735313.5,29302634017229.7,44463534172323,65041408672173.7,89561404844861.2,116851440655470,145981854332117,176217610332591,206980248957887,237817455065626,268378624657647,298395181052315,327664671853427,356037889531827,383408420083622,409704148710597,434880348023953,458914049656948,481799459376901,503544222536862,524166383805175,543691914684111,562152706002028,579584941587526,596027784676657,611522321018870,626110712723504,639835525090046,652739195358233,664863617789020,676249823976074,686937740974784,696966012870534,706371873909732,715191063382542,723457774153779,731204628151591,738462673294340,745261397306756,751628754681825,757591203713278,763173751078573,768400001913054,773292213698563,777871352607281,782157151204966,786168166635963,789921838593115,793434546524966,796721665655974,799797621496800,802675942605113,805369311425426,807889613092049,810247982124267,812454846979116,814519972456198,816452499971944,818260985738769,819953436898457,821537345669575,823019721576462,824407121832680,825705679955431,826921132689414,828058845319446,829123835451015,830120795336972,831054112827101,831927891015265,832745966656537,833511927424122,834229128073150,834900705575529,835529593287166,836118534205907,836670093375640,837186669489143,837670505739422,838123699966597,838548214144700,838945883250249,839318423551997,839667440358942,839994435261417,840300812898025,840587887279111
2.71,3452807283705141,2520963513147165,1835322114360358,1325109546237717,944032223668601,660035610960678,450039512851845,296966430526806,187931466894867,113072603812472,64759893910350.1,37041973608197,25248073826567.8,25695644895629,35471823565137.6,52267764651240.4,74251567478820.2,99969844153790.8,128270839048620,158243955979944,189171903676930,220492630148955,251768908679517,282663944538581,312921746780476,342351290795451,370813710273456,398211919954191,424482195841171,449587336744705,473511106887326,496253718879797,517828163406426,538257229268071,557571087162330,575805334370244,592999416627351,609195358859195,624436748916691,638767928549054,652233354068535,664877095861001,676742451372109,687871650683816,698305637476487,708083911197609,717244418749519,725823486062794,733855781617836,741374305378777,748410397763060,754993764229682,761152511863741,766913194993286,772300867419940,777339139296650,782050237060238,786455065136220,790573268389654,794423294507481,798022455672554,801386989033361,804532115591721,807472097227590,810220291659236,812789205201433,815190543236430,817435258354347,819533596153171,821495138714989,823328845795808,825043093782270,826645712480579,828144019811766,829544854493612,830854606793575,832079247439402,833224354775027,834295140249182,835296472323104,836232898882001,837108668232700,837927748767263,838693847369467,839410426637960,840080720996663,840707751759752,841294341215258,841843125788052,842356568339796,842836969660289,843286479201605,843707105103476,844100723555550,844469087539450,844813834990966,845136496420251,845438502025555,845721188333819,845985804399328
2.8,3404823604016566,2478595271261458,1798589975213096,1293858431102187,917998674437169,638890533033995,433417434056919,284486009222999,179209865026004,107735423111093,62447865720517.5,37415266173609.6,27988854361815.9,30509370758372.9,42087617209099.2,60438138153561.3,83751695850632.7,110596536472808,139841318494840,170594531059145,202156591037683,233981772770422,265647820580319,296831603589340,327289549979223,356841880940756,385359878927338,412755588604939,438973475007914,463983661220230,487776444245575,510357847665547,531746016988322,551968301104037,571058893145343,589056927951717,606004952523343,621947701307227,636931120649616,651001596873208,664205350665803,676587967170562,688194036641872,699066885009692,709248377366950,718778780409485,727696672337505,736038890769237,743840510900585,751134847533581,757953475743337,764326265901006,770281429553673,775845573309819,781043758414544,785899564141353,790435153493036,794671340006045,798627654701771,802322412433148,805772777043595,808994824893590,812003606423300,814813205511954,817436796469602,819886698557427,822174427981508,824310747343673,826305712563829,828168717312049,829908535007166,831533358452488,833050837189442,834468112657074,835791851250044,837028275370447,838183192569892,839262022878153,840269824413531,841211317368177,842090906459109,842912701932741,843680539207480,844397997235500,845068415661206,845694910850264,846280390859385,846827569413444,847338978952923,847816982811179,848263786577681,848681448700065,849071890374742,849436904772798,849778165645046,850097235347385,850395572325027,850674538091712,850935403737719,851179355998293
2.9,3358353206908960,2437703305303472,1763280815874804,1263964791712660,893247548243034,618945527180708,417907819694138,273027031647567,171416902884676,103233703154262,60878935065567.8,38441094236966.2,31294206647024.7,35802931121808.9,49102213876449.1,68930338799355.1,93500969831028.4,121404131785646,151528962927616,183003038155763,215144429679137,247423642625030,279433263166543,310863669252586,341483533989553,371124136620215,399666711792650,427032232640897,453173150120761,478066709467579,501709541452525,524113286401734,545301056509855,565304579689720,584161898226031,601915519504838,618610935350714,634295442009779,649017205339627,662824525909709,675765266951871,687886414804987,699233746966719,709851587335980,719782631890371,729067831045285,737746317407401,745855369663094,753430405011672,760504993928660,767110892178220,773278085929066,779034846599831,784407792696464,789421956429449,794100853331657,798466553454496,802539753013801,806339845598367,809884992252287,813192189904568,816277337752143,819155301310363,821839973932668,824344335671830,826680509411924,828859814245402,830892816105337,832789375690791,834558693744689,836209353759742,837749362199817,839186186332488,840526789774014,841777665851211,842944868886053,844034043508783,845050452104121,845999000493041,846884261949863,847710499651132,848481687649168,849201530459313,849873481345911,850500759388001,851086365401622,851633096791579,852143561401577,852620190427716,853065250456642,853480854685981,853868973381256,854231443620142,854569978371761,854886174955722,855181522922751,855457411396065,855715135910103,855955904780823,856180845039521
2.99,3313322666124133,2398214270586391,1729322054822572,1235357167077447,869708790861357,600132224474643,403444262154640,262525316421211,164490869874455,99508421514457.8,59996953758763.3,40066336649681.2,35114155775241.1,41529583786690.8,56472159471284.7,77704227119967.5,103462564751360,132359096731227,163303485871596,195442375030597,228111423328660,260797257989854,293107167011634,324744873441295,355491114351072,385188034291540,413726620117546,441036569952759,467078116774764,491835426128913,515311264744640,537522697458118,558497617667690,578271954446670,596887429600975,614389762059966,630827236316083,646249567179159,660707005661128,674249640963297,686926861778990,698786946826151,709876759986236,720241529885536,729924697402806,738967817575260,747410504826032,755290412448988,762643238941155,769502755133895,775900847193954,781867571487628,787431218060482,792618380110229,797454027344770,801961581540603,806162992964533,810078816607013,813728287409349,817129393858239,820298949477155,823252661870959,826005199082924,828570253106223,830960600458447,833188159780589,835264046463743,837198624339343,839001554493866,840681841287839,842247875672928,843707475910693,845067925803162,846336010549247,847518050342809,848619931828260,849647137528394,850604773356869,851497594324800,852330028547309,853106199651924,853829947686452,854504848619527,855134232522533,855721200517083,856268640567735,856779242195270,857255510181502,857699777332506,858114216363101,858500850961608,858861566090236,859198117572959,859512141019431,859805160130352,860078594426732,860333766442698,860571908418853,860794168530741,861001616684603
3.09,3269663762853045,2360060074916526,1696646313843933,1207969223801975,847317394593026,582387219845358,389965231944282,252921469092945,158374743723859,96505136770807,59750237920306.4,42242210337700.2,39402929394711.6,47646644843915.9,64157905930587.6,86723410329281.6,113603237173581,143431308667187,175137837056779,207888498184180,241036455055446,274084336129032,306653981284316,338462287091306,369301867661070,399025535828630,427533827892510,454764962039151,480686749079156,505290073740346,528583642473250,550589754687237,571340902404100,590877041393824,609243407149124,626488773246696,642664069031261,657821289147670,672012640018342,685289878529722,697703806432986,709303890660471,720137985211050,730252134704439,739690443337239,748494995945768,756705820315378,764360881872428,771496103533499,778145404831962,784340755547379,790112239971572,795488128691537,800494955382567,805157596608292,809499353037397,813542030825132,817306022184655,820810384399344,824072916711403,827110234671753,829937841657224,832570197358674,835020783121794,837302164084598,839426048104667,841403341507561,843244201717324,844958086852316,846553802386063,848039544984493,849422943638804,850711098217937,851910615566966,853027643278041,854067901259383,855036711225456,855939024228223,856779446345492,857562262637990,858291459482104,858970745380374,859603570346815,860193143959163,860742452165171,861254272925233,861731190768839,862175610337809,862589768984803,862975748491385,863335485965877,863670783977370,863983319978633,864274655067202,864546242130652,864799433419000,865035487584291,865255576224696,865460789967911,865652144126250
3.19,3227313002369079,2323177378228372,1665190920113170,1181739267389229,826012920169898,565651604165530,377413619182419,244160432419207,153015749168364,94173555458386.2,60091143254522,44923854114938.7,44118550372225.1,54115090571633.5,72123422780914.7,95954863985185.8,123892957103120,154593698868071,187007857012174,220320089223829,253900965750261,287268984182422,320060377296207,352005036570012,382907260997741,412630331064292,441084127569942,468215182914320,493998681720153,518432027874985,541529673213621,563318964348717,583836812462066,603127029118215,621238201575242,638222005342403,654131871177422,669021939338922,682946246499026,695958100893467,708109609525443,719451327927169,730032008422170,739898427262810,749095274633571,757665094465214,765648263421844,773083000401861,780005399515262,786449480829055,792447254262651,798028792909094,803222312790991,808054256660802,812549379947216,816730837351825,820620268929277,824237884752202,827602547480513,830731852331668,833642204091676,836348890921865,838866154808708,841207258577462,843384549448313,845409519158999,847292860712777,849044521837062,850673755257621,852189165907197,853598755196951,854909962484980,856129703879215,857264408512731,858320052428472,859302190208003,860215984475459,861066233403638,861857396344437,862593617700691,863278749151095,863916370334440,864509808093822,865062154376081,865576282876286,866054864511906,866500381806183,866915142255395,867301290749983,867660821115090,867995586831797,868307310996345,868597595570805,868867929975103,869119699066911,869354190552741,869572601870622,869776046581922,869965560307284,870142106239195
3.28,3186211184290691,2287507150589823,1634897467477259,1156609811821602,805739075425689,549870551517321,365736328800670,236191089007318,148364967789391,92467149066957.3,60975689340563.5,48069960521812.6,49222476521181.7,60899205449617.9,80335853866166.8,105368597868451,134304583451592,165821937987341,198891972915773,232718261456241,266688671776016,300337428146462,333314989039918,365364055952076,396300416067060,425997613895495,454374668169856,481386219212838,507014622021821,531263601078068,554153161456043,575715512404338,595991808101508,615029548701657,632880515311283,649599136890374,665241206562657,679862880470782,693519904914674,706267027685379,718157557739580,729243044036044,739573049779150,749195002728604,758154105831741,766493295370215,774253236210678,781472345709352,788186839423957,794430793098816,800236216463043,805633135260852,810649678652253,815312169710460,819645217222722,823671807393181,827413394365521,830889988742561,834120243490179,837121536782774,839910051484108,842500851066764,844907951860428,847144391587960,849222294201846,851152931075171,852946778632680,854613572530940,856162358513446,857601540078091,858938923101758,860181757570747,861336776567088,862410232659980,863407931849229,864335265203974,865197238335443,865998498837367,866743361822054,867435833674262,868079634138981,868678216853175,869234788425512,869752326162172,870233594531078,870681160451284,871097407488888,871484549035692,871844640541918,872179590869620,872491172829018,872781032955795,873050700583470,873301596261245,873535039564238,873752256339781,873954385430362,874142484910965,874317537875879,874480457807552
3.38,3146303019775826,2252994280726069,1605711428689628,1132527199175484,786443342683131,534992953844435,354883921904188,228965909021486,144376991920277,91342814189299.9,62363226208982,51642449119253.2,54679280972013.9,67966270007656.3,88765213096383.3,114937360057973,144813576854465,177094158012699,210770930053803,245066301181804,279385316388689,313277774670723,346408185565948,378531870136340,409475903174456,439123887180466,467403771130317,494278096980405,519736187625556,543787891347137,566458576765047,587785134203690,607812788130655,626592563891765,644179282598460,660629982444512,676002684263738,690355434814005,703745573883613,716229181487961,727860669647744,738692489901439,748774933110966,758156002513706,766881344550805,774994224916325,782535539649196,789543853030480,796055455633212,802104437166663,807722769814416,812940398629346,817785336253618,822283759806851,826460108254017,830337178945705,833936222332643,837277034106819,840378044223714,843256402422671,845928059992525,848407847633092,850709549344846,852845972343075,854829013042279,856669719194243,858378348291341,859964422367028,861436779339628,862803621054697,864072558186488,865250652161083,866344454263428,867360042088201,868303053490779,869178718189789,869991887167166,870747060005609,871448410296886,872099809247867,872704847604513,873266856007413,873788923885968,874273916991960,874724493667084,875143119933134,875532083487814,875893506683811,876229358563560,876541466017341,876831524127702,877101105758909,877351670446045,877584572634583,877801069317633,878002327114792,878189428833328,878363379549545,878525112245464,878675493033382
3.47,3107536789855219,2219587228379117,1577581811627695,1109441262351180,768076648120659,520971096468708,344810296983933,222440636830800,141009616669493,90760570022636.8,64216137546811,55606175709100.4,60456367775907.7,75286283212963.7,97384114032394.5,124636374124157,155397744870630,188390705845905,222627554124368,257349439029868,291978450372624,326079801219811,359331870854728,391502404568165,422429560894672,452006792411397,480170769998004,506891731358911,532165766110134,556008651593916,578450932958871,599534003228641,619306988037265,637824278418749,655143585768185,671324417575363,686426892103037,700510825873127,713635040438523,725856845083855,737231660308899,747812753592371,757651064319708,766795099130977,775290882499443,783181950243713,790509376032111,797311822857652,803625613027102,809484811483708,814921318323558,819964967213349,824643627107771,828983305226413,833008249706335,836741050716448,840202739119101,843412882005706,846389674627192,849150028395324,851709654754384,854083144820338,856284044761012,858324926950084,860217456972926,861972456596260,863599962838380,865109283294073,866509047879924,867807257172482,869011327514930,870128133068100,871164044979684,872124967841767,873016373601832,873843333086478,874610545290555,875322364577449,875982825929103,876595668377028,877164356738358,877692101773815,878181878877487,878636445401558,879058356712613,879449981069929,879813513410197,880150988117497,880464290851993,880755169505788,881025244349625,881276017429643,881508881269257,881725126927250,881925951459573,882112464828862,882285696302545,882446600377401,882596062265685,882734902975359
3.57,3069864039887996,2187237714801387,1550460853605299,1087305025094246,750593067455328,507760368988759,335472405669371,216574011443629,138223565043829,90683288330096.9,66499575751203.1,59928672805607.7,66523718165074.5,82831714914005.4,106167528914859,134443105138242,166037015349913,199693924381042,234446540347488,269554647385659,304457238030358,338734770831349,372079307506310,404270817982756,435158337949698,464644960768287,492675870661278,519228795966090,544306393451684,567930177087133,590135684409065,610968636097661,630481893522300,648733057862371,665782585228103,681692316745344,696524342169812,710340131299645,723199880068473,735162028356828,746282914753643,756616540123364,766214417197312,775125487756698,783396092504956,791069981595784,798188356116108,804789932721117,810911025163119,816585637712913,821845566495052,826720505589830,831238155430364,835424331571131,839303072348264,842896744310605,846226144589707,849310599609224,852168059719927,854815189494423,857267453532571,859539197720243,861643725955304,863593372409176,865399569433466,867072911251314,868623213594579,870059569462484,871390401186192,872623508988390,873766116227944,874824911518193,875806087903785,876715379275855,877558094199114,878339147317403,879063088496771,879734129857315,880356170837093,880932821423483,881467423679533,881963071685179,882422630005800,882848750793408,883243889618951,883610320127659,883950147603165,884265321520288,884557647160793,884828796361278,885080317457407,885313644484141,885530105687330,885730931398003,885917261316974,886090151253877,886250579361497,886399451903262,886537608588932,886665827510928
3.67,3033239305789532,2155900446507996,1524303748784323,1066074434385919,733949563160579,495319006930512,326829998532508,211327516365636,135982241921194,91076451712984.2,69181224774818.5,64579917387228.9,72853663580092.4,90577284529413.7,115092573402502,144337050837368,176713234382869,210987957570152,246214265945626,281670460548788,316812285243906,351235268265052,384644961122104,416833355124541,447660154331843,477037882674231,504920029330506,531291609260100,556161648700424,579557208340481,601518637012441,622095811470808,641345167165807,659327363887929,676105461061191,691743502050131,706305426471439,719854245211201,732451425456690,744156443193151,755026468790347,765116157904193,774477525256911,783159883182004,791209830324926,798671278733896,805585509884109,811991252053768,817924772993671,823419983069248,828508545058382,833219987603086,837581819973360,841619646335670,845357278149854,848816843665575,852018893768451,854982503648972,857725369944931,860263903148512,862613315179507,864787702111918,866800122107135,868662668656777,870386539275172,871982099807993,873458944541762,874825952310498,876091338802149,877262705269698,878347083850911,879350979697341,880280410108056,881140940857033,881937719895741,882675508604348,883358710756568,883991399354510,884577341481247,885120021310265,885622661402557,886088242413977,886519521327659,886919048318741,887289182351514,887632105602269,887949836794721,888244243528751,888517053677571,888769865922969,889004159493341,889221303164450,889422563578511,889609112933093,889782036087493,889942337130746,890090945452065,890228721351524,890356461225883,890474902361871
3.76,2997619868254310,2125532868109040,1499068404434170,1045708121026655,718105749165198,483607860222213,318845397131839,206665155173173,134251513256627,91907936660220.1,72231087305275.1,69532122541996.6,79420682145189.6,98499762728184,124138313829735,154299554818938,187409985769740,222258576476877,257918623059686,293686814753773,329035486804378,363575054807544,397024362712329,429187216846621,459933779147575,489185793400633,516904845888109,543083035586472,567735562647543,590894847295822,612605871762846,632922500860657,651904586308428,669615699013009,686121364477961,701487701144351,715780381110560,729063848390068,741400742464044,752851485009277,763473995833323,773323510623442,782452478426570,790910521072688,798744440231142,805998260606600,812713300064973,818928259331131,824679325401521,830000284031598,834922637643636,839475725798208,843686846017210,847581373266401,851182876823973,854513233597579,857592737220832,860440202474159,863073064744091,865507474368221,867758385816706,869839641741188,871764051982658,873543467675098,875188850614513,876710338085839,878117303355224,879418412043872,880621674603505,881734495113507,882763716616961,883715663207708,884596179073867,885410664695440,886164110384995,886861127351341,887505976456744,888102594828845,888654620479059,889165415070094,889638084966310,890075500692024,890480314914651,890854979061668,891201758672975,891522747583095,891819881021048,892094947709424,892349601038325,892585369384317,892803665639403,893005796010196,893192968143039,893366298626585,893526819919555,893675486747716,893813182010839,893940722237276,894058862620913,894168301672642
3.86,2962965531689175,2096094940631863,1474715222409805,1026167184856866,703023679583072,472590185148875,311483289046643,202553249637084,132999507431812,93147818353304.4,75621293319728.5,74759550106522.3,86201215747936.4,106577793312505,133285594249084,164313639083592,198112429382031,233493023746264,269548869584301,305594905592979,341119890608177,375748939390180,409213986846773,441330445369477,471978723024159,501089572628379,528632470579443,554606398944643,579032538586355,601948484973390,623403679162701,643455809657768,662167990526031,679606560351491,695839377637279,710934512935914,724959257640948,737979385081734,750058612146478,761258219760738,771636798673823,781250093551546,790150923654881,798389162649486,806011763539319,813062817506998,819583637700895,825612860836049,831186560954400,836338370885799,841099607917704,845499400961730,849564817134009,853320986172067,856791221516582,859997137210754,862958760028174,865694636444680,868221934230640,870556538565783,872713142675879,874705333064621,876545669469645,878245759712252,879816329639169,881267288373969,882607789107569,883846285663185,884990585072455,886047896397351,887024876027671,887927669677192,888761951293382,889532959086450,890245528873790,890904124925747,891512868488454,892075564149316,892595724200671,893076591147470,893521158495362,893932189946544,894312237122144,894663655921658,894988621622276,895289142813567,895567074256147,895824128746508,896061888064116,896281813071303,896485253031146,896673454203700,896847567776334,897008657179723,897157704837105,897295618390768,897423236446354,897541333872454,897650626690048,897751776583709
3.95,2929238424996606,2067548942241819,1451206902740555,1007415001576075,688667658525434,462231456925704,304710543120002,198960257684867,132196436098040,94768194632942.8,79325927472795.7,80238341806051,93173505278182.2,114791732904438,142516880905645,174363853620088,208807156156518,244679874277829,281095495757665,317387060726568,353059576654847,387752664006704,421211143588683,453261822792976,483795143228507,512750656170862,540105522307927,565865407795847,590057283548683,612723739029775,633918502975448,653702926932521,672143237320254,689308401018675,705268480580589,720093379854567,733851900468144,746611045319689,758435517791889,769387375476503,779525805296001,788906993422496,797584068643635,805607102059025,813023149408598,819876325094765,826207899190327,832056410525829,837457790405117,842445492672284,847050626800149,851302091432824,855226706427693,858849341933374,862193043432879,865279151993878,868127419215732,870756116558214,873182138889541,875421102209628,877487435595119,879394467481024,881154506444207,882778916690095,884278188468720,885662003661966,886939296792571,888118311708650,889206654196437,890211340769712,891138843877716,891995133764986,892785717206969,893515673334861,894189686752321,894812078135655,895386832497991,895917625287124,896407846476012,896860622794658,897278838242191,897665153008543,898022020926104,898351705563283,898656295063849,898937715828407,899197745127292,899438022727555,899660061610511,899865257850600,900054899720910,900230176085754,900392184136050,900541936518976,900680367909363,900808341066655,900926652417806,901036037203365,901137174221078,901230690198655
4.05,2896402821713247,2039859288692949,1428508266660301,989417048554595,675004068466991,452499200435239,298496042520423,195856608868501,131814432231137,96743026892523.5,83320873126433.7,85946366745483.4,100317441916175,123123506365798,151816122112228,184436141040346,219482057770170,255808910191396,292550104637508,329056626054194,364849549065632,399582801695326,433013882523092,464980781220868,495383759906459,524170958317131,551327017043645,576864089473434,600814748630061,623226399890383,644156892039145,663671082787478,681838164853160,698729598079805,714417524215923,728973565684870,742467929338574,754968751873128,766541636125713,777249337519894,787151567990049,796304891196640,804762688059305,812575175835472,819789467358065,826449659776206,832596944344712,838269730583810,843503779561536,848332342203794,852786299464013,856894301928758,860682907032077,864176712528006,867398485250197,870369284488546,873108579550053,875634361257063,877963247280451,880110581316295,882090526198704,883916151103983,885599513046676,887151732899654,888583066191202,889902968944358,891120158829369,892242671900646,893277915186203,894232715391234,895113363969032,895925658802496,896674942728491,897366139125753,898003784775134,898592060189015,899134817594903,899635606746581,900097698724996,900524107880227,900917612055530,901280771224642,901615944664200,901925306774352,902210861652358,902474456516256,902717794068402,902942443881918,903149852886793,903341355026506,903518180150571,903681462203383,903832246764995,903971497995182,904100105028059,904218887860867,904328602777054,904429947340646,904523564995959,904610049304005
4.15,2864424977324466,2012992371199676,1406586096779397,972140747395489,662001214989526,443362837013003,292810533560907,193214555324329,131827403427287,99047995966234.7,87583671125964.6,91863083390388.4,107614432642855,131556476157893,161168621765619,194517714539338,230126209305591,266871008431138,303905304845448,340597863768625,376485639582031,411236665584749,444620907420521,476487323081234,506745782069480,535352803466653,562300305062284,587606732958565,611310077213447,633462384313353,654125459045872,673367512212838,691260560726700,707878426090833,723295208448496,737584138108216,750816726109221,763062151056741,774386831970850,784854146907551,794524265139137,803454067125566,811697131687810,819303773959877,826321121048865,832793215031375,838761135087465,844263132322064,849334772230252,854009080892920,858316691896000,862285991692545,865943261706929,869312815942280,872417133218620,875276983458325,877911547662397,880338531397644,882574271751034,884633837811181,886531124814557,888278942150866,889889095462349,891372463098991,892739067208483,893998139748706,895158183713092,896227029857112,897211889208456,898119401635100,898955680735279,899726355301860,900436607601310,901091208694713,901694551015360,902250678404625,902763313795216,903235884718629,903671546801846,904073205406973,904443535556786,904785000278925,905099867491855,905390225546666,905657997530285,905904954427721,906132727233563,906342818096040,906536610570509,906715379053306,906880297461312,907032447217510,907172824598030,907302347491794,907421861619836,907532146257618,907633919500201,907727843106964,907814526959611,907894533164509
4.24,2833272981848371,1986916409727073,1385408992411358,955555321311134,649629186023290,434793545453184,287626488491868,191008036480899,132210898731049,101660371335680,92093391676749.2,97969414422016.5,115047278385314,140075324083001,170560924975030,204596947680607,240729763438260,277858039570523,315154614174861,352005860919940,387964421207608,422712227703158,456031500271877,487781950416524,517882842141247,546298865907826,573029015907035,598097838955105,621548560067048,643437695402723,663830845347292,682799424548148,700418135952992,716763035420288,731910064689565,745933955228071,758907425114261,770900606760716,781980655761342,792211501126543,801653705160220,810364407638364,818397334090262,825802852112468,832628062963741,838916918355759,844710354497322,850046437170951,854960513002181,859485363189132,863651356846043,867486601821987,871017091419357,874266845883675,877258047889394,880011171523694,882545104486658,884877263393575,887023702193023,888999213810856,890817425201435,892490886038668,894031151314772,895448858137526,896753797029860,897954978041156,899060691979307,900078567067904,901015621324999,901878310949556,902672574989812,903403876554785,904077240816547,904697290037019,905268275839168,905794108928790,906278386459743,906724417222577,907135244824193,907513669014357,907862265303726,908183403007519,908479261839031,908751847167872,909003004049123,909234430121478,909447687464851,909644213500920,909825331013535,909992257359850,910146112937462,910287928967627,910418654649849,910539163738690,910650260589608,910752685716810,910847120902690,910934193895191,911014482726502,911088519683797
4.34,2802916626018516,1961601319958958,1364947238332582,939631665638104,637859723957433,426764135648402,282917980719367,189212555999147,132941987509593,104558892196362,96830517888794,104247633058728,122600063414659,148665944049772,179980714470241,214663274700887,251283854865801,288762776566044,326292372838834,363276447296593,399283130830147,434008046419075,467245453596310,498865602078815,528796938034433,557012116746133,583517010115582,608342076342698,631535596432588,653158388224978,673279690978574,691973977780708,709318503384221,725391434659375,740270442088794,754031655461654,766748906549454,778493197158984,789332343404486,799330756980389,808549332164970,817045413650260,824872825394690,832081944786056,838719809684499,844830248548425,850454025958447,855628997547431,860390269700543,864770360473291,868799359040775,872505081680171,875913222835061,879047500242271,881929793441637,884580275254687,887017536024140,889258700564189,891319537891342,893214563894806,894957137170295,896559548286824,898033102786462,899388198235615,900634395655733,901780485663557,902834549647846,903804016302339,904695713824569,905515918077972,906270397001119,906964451533529,907602953312626,908190379381479,908730844132139,909228128694888,909685707969700,910106775482707,910494266237598,910850877719669,911179089198689,911481179465866,911759243130036,912015205588604,912250836779926,912467763815472,912667482582462,912851368400448,913020685808763,913176597555568,913320172853580,913452394962332,913574168151981,913686324099209,913789627761686,913884782773747,913972436402500,914053184100328,914127573686849,914196109190670
4.43,2773327279598881,1937018592427128,1345172685479030,924342230034211,626666109203666,419248933483666,278660571100005,187805069623799,133999149076871,107723659110835,101776839738109,110681259614139,130258054787971,157315344675839,189416716624822,224707100191963,261780513860992,299578812365946,337313665289868,374406121581481,410439599809763,445123201528198,478263010065584,509739597904115,539490381862722,567495777118811,593768336881622,618344244210567,641276660340133,662630540298993,682478609204857,700898257019156,717969159974970,733771476527372,748384496931363,761885650273137,774349792382962,785848713637494,796450818065898,806220935070647,815220232978986,823506209962657,831132742922896,838150178989081,844605457524487,850542253131472,856001132229017,861019717439838,865632855354008,869872784296622,873769299571141,877349914319952,880640014673384,883663008275484,886440465601247,888992253733802,891336662465473,893490522735561,895469317529322,897287285444724,898957517192202,900492045332774,901901927585503,903197324049690,904387568692765,905481235453915,906486199307454,907409692620360,908258357126104,909038291822894,909755097089253,910413915294059,911019468162119,911576091140347,912087764993935,912558144846600,912990586864340,913388172768031,913753732346862,914089864131979,914398954377778,914683194487139,914944597006430,915185010306375,915406132055750,915609521586498,915796611240953,915968716784657,916127046961523,916272712261899,916406732968357,916530046538770,916643514381348,916747928071859,916844015059091,916932443900877,917013829069458,917088735361811,917157681947586,917221146084602
