,H,fa1,fa2,fa3,sigma_pop,sd_H,sd_fa1,sd_fa2,sd_fa3,sd_sigma_pop
266,5.63889090034165,0.35968018892579,0.351326907537129,0.263069658539941,0.00029223728224276,NA,NA,NA,NA,NA
267,5.72411707400524,0,0.619238357589124,0.281075931129285,0.0082739735633847,NA,NA,NA,NA,NA
268,5.57285196120122,0.365969462243166,0.346851110966297,0.261941776649805,0.00158255126606771,NA,NA,NA,NA,NA
269,5.33363072150438,0.283084092263271,0.459448133102494,0.225593578520323,0.0716817698027349,NA,NA,NA,0.00482781497963019,NA
270,5.52140551771231,0.50031388770922,0.250331959693678,0.25055216321153,0.00259962003079061,0.00049843004360117,0.00389181534490628,0.00313200682734806,0.000355671650348774,NA
271,6.28064138558862,0.372518554635445,0.343168129225786,0.258609375669328,0.000633902027966586,NA,NA,NA,NA,NA
272,5.50735217926661,0.362636258683484,0.352689015196854,0.257196950834149,0.00226540312840296,NA,NA,NA,NA,NA
273,6.57546897312741,0.438126229604251,0.294839106251718,0.255275942753188,0.000154274309415196,NA,NA,NA,NA,NA
274,5.86666639877765,0.227830346764981,0.451083193950639,0.266994650693021,0.00403294405851175,NA,NA,NA,NA,NA
275,5.32152314572231,0.796154993698763,0,0.258199726899218,0.0693741741025309,NA,NA,NA,0.00610724352455196,NA
276,6.13531919442396,0.396043408915451,0.326436474137534,0.256925330368385,0.000464949422289805,NA,NA,NA,NA,NA
277,5.5454963438343,0.375849018406996,0.342152161602241,0.257058841395571,0.00161776312354224,NA,NA,NA,NA,NA
278,6.30792903917554,0.399987842724782,0.32755968016016,0.253028949123521,0.00411805024225035,NA,NA,NA,0.00100849289630158,NA
279,5.41464125855505,0,0.610444525873379,0.291843971280758,0.00372777225251848,NA,NA,NA,NA,NA
280,6.6180337467471,0.398151912495146,0.325438000550783,0.25573082324488,0.000492553283002354,NA,NA,NA,0.000124230631720359,NA
281,6.50749671442684,0.38908428509273,0.331498766940644,0.257178967290742,0.000837016769266059,NA,NA,NA,NA,NA
282,5.29120392785453,0.637438108953125,0.127785265090698,0.257466603310483,0.0555204561651194,NA,NA,NA,0.00397027515047983,NA
283,5.84554607090156,0.375524889076101,0.340699212453743,0.259759752876327,0.00100447155956082,NA,NA,NA,NA,NA
284,5.64095239192546,0.311731100003122,0.385665118249076,0.266696083867149,0.00124588590040446,NA,NA,NA,NA,NA
285,5.58481096895882,0.381631844155627,0.336426893469868,0.258766908118237,0.000959796530782116,NA,NA,NA,NA,NA
286,6.69226523226244,0.415919773979329,0.310180447615467,0.257526575671009,0.000128556366860661,NA,NA,NA,NA,NA
