wave,station,at_w,boat
407,StationOUT-F23,1.877238926,kildir
408,StationOUT-F23,1.84718315,kildir
409,StationOUT-F23,1.823777604,kildir
410,StationOUT-F23,1.803207735,kildir
411,StationOUT-F23,1.774703584,kildir
412,StationOUT-F23,1.755804982,kildir
413,StationOUT-F23,1.725163884,kildir
414,StationOUT-F23,1.697326298,kildir
415,StationOUT-F23,1.67032585,kildir
416,StationOUT-F23,1.650137671,kildir
417,StationOUT-F23,1.632661332,kildir
418,StationOUT-F23,1.609563037,kildir
419,StationOUT-F23,1.586950717,kildir
420,StationOUT-F23,1.560550324,kildir
421,StationOUT-F23,1.539169198,kildir
422,StationOUT-F23,1.514065777,kildir
423,StationOUT-F23,1.484851821,kildir
424,StationOUT-F23,1.468958299,kildir
425,StationOUT-F23,1.442566634,kildir
426,StationOUT-F23,1.426011067,kildir
427,StationOUT-F23,1.411279296,kildir
428,StationOUT-F23,1.388724072,kildir
429,StationOUT-F23,1.368120815,kildir
430,StationOUT-F23,1.346956448,kildir
431,StationOUT-F23,1.32534391,kildir
432,StationOUT-F23,1.31728441,kildir
433,StationOUT-F23,1.292943999,kildir
434,StationOUT-F23,1.278815741,kildir
435,StationOUT-F23,1.26491265,kildir
436,StationOUT-F23,1.247789402,kildir
437,StationOUT-F23,1.232102116,kildir
438,StationOUT-F23,1.21626585,kildir
439,StationOUT-F23,1.196101023,kildir
440,StationOUT-F23,1.179592164,kildir
441,StationOUT-F23,1.165750957,kildir
442,StationOUT-F23,1.153576321,kildir
443,StationOUT-F23,1.131910453,kildir
444,StationOUT-F23,1.121633903,kildir
445,StationOUT-F23,1.104051858,kildir
446,StationOUT-F23,1.091514641,kildir
447,StationOUT-F23,1.073866381,kildir
448,StationOUT-F23,1.064389515,kildir
449,StationOUT-F23,1.043743845,kildir
450,StationOUT-F23,1.02987998,kildir
451,StationOUT-F23,1.017640881,kildir
452,StationOUT-F23,1.002739444,kildir
453,StationOUT-F23,0.990560761,kildir
454,StationOUT-F23,0.976927691,kildir
455,StationOUT-F23,0.967036582,kildir
456,StationOUT-F23,0.954640648,kildir
457,StationOUT-F23,0.940385887,kildir
458,StationOUT-F23,0.92800803,kildir
459,StationOUT-F23,0.912866987,kildir
460,StationOUT-F23,0.903119984,kildir
461,StationOUT-F23,0.889371413,kildir
462,StationOUT-F23,0.882200789,kildir
463,StationOUT-F23,0.869902564,kildir
464,StationOUT-F23,0.855386787,kildir
465,StationOUT-F23,0.851013959,kildir
466,StationOUT-F23,0.841175823,kildir
467,StationOUT-F23,0.828710357,kildir
468,StationOUT-F23,0.820312032,kildir
469,StationOUT-F23,0.805715959,kildir
470,StationOUT-F23,0.796308546,kildir
471,StationOUT-F23,0.789082943,kildir
472,StationOUT-F23,0.779932283,kildir
473,StationOUT-F23,0.766698192,kildir
474,StationOUT-F23,0.760223574,kildir
475,StationOUT-F23,0.745194431,kildir
476,StationOUT-F23,0.73985481,kildir
477,StationOUT-F23,0.731487754,kildir
478,StationOUT-F23,0.720542258,kildir
479,StationOUT-F23,0.712384676,kildir
480,StationOUT-F23,0.710223629,kildir
481,StationOUT-F23,0.699031852,kildir
482,StationOUT-F23,0.692292135,kildir
483,StationOUT-F23,0.686959695,kildir
484,StationOUT-F23,0.679383774,kildir
485,StationOUT-F23,0.671368468,kildir
486,StationOUT-F23,0.664622865,kildir
487,StationOUT-F23,0.662014268,kildir
488,StationOUT-F23,0.650554662,kildir
489,StationOUT-F23,0.642886747,kildir
490,StationOUT-F23,0.639427598,kildir
491,StationOUT-F23,0.633531712,kildir
492,StationOUT-F23,0.626101115,kildir
493,StationOUT-F23,0.621110083,kildir
494,StationOUT-F23,0.61383144,kildir
495,StationOUT-F23,0.609687335,kildir
496,StationOUT-F23,0.603129854,kildir
497,StationOUT-F23,0.594823398,kildir
498,StationOUT-F23,0.589250445,kildir
499,StationOUT-F23,0.581442687,kildir
500,StationOUT-F23,0.576300226,kildir
501,StationOUT-F23,0.569519529,kildir
502,StationOUT-F23,0.561798289,kildir
503,StationOUT-F23,0.557640963,kildir
504,StationOUT-F23,0.550709509,kildir
505,StationOUT-F23,0.544118794,kildir
506,StationOUT-F23,0.53829766,kildir
507,StationOUT-F23,0.532414015,kildir
508,StationOUT-F23,0.525125186,kildir
509,StationOUT-F23,0.522970751,kildir
510,StationOUT-F23,0.514431171,kildir
511,StationOUT-F23,0.508920829,kildir
512,StationOUT-F23,0.501815031,kildir
513,StationOUT-F23,0.497509561,kildir
514,StationOUT-F23,0.491967112,kildir
515,StationOUT-F23,0.482973439,kildir
516,StationOUT-F23,0.481686519,kildir
517,StationOUT-F23,0.47694115,kildir
518,StationOUT-F23,0.470447695,kildir
519,StationOUT-F23,0.465137064,kildir
520,StationOUT-F23,0.463071337,kildir
521,StationOUT-F23,0.458474742,kildir
522,StationOUT-F23,0.453278991,kildir
523,StationOUT-F23,0.448952606,kildir
524,StationOUT-F23,0.447166297,kildir
525,StationOUT-F23,0.439246761,kildir
526,StationOUT-F23,0.436646948,kildir
527,StationOUT-F23,0.430764629,kildir
528,StationOUT-F23,0.42679526,kildir
529,StationOUT-F23,0.422071664,kildir
530,StationOUT-F23,0.420301983,kildir
531,StationOUT-F23,0.41410932,kildir
532,StationOUT-F23,0.410917384,kildir
533,StationOUT-F23,0.406656874,kildir
534,StationOUT-F23,0.402812799,kildir
535,StationOUT-F23,0.397893501,kildir
536,StationOUT-F23,0.394965136,kildir
537,StationOUT-F23,0.389431699,kildir
538,StationOUT-F23,0.388930679,kildir
539,StationOUT-F23,0.386328204,kildir
540,StationOUT-F23,0.380620382,kildir
541,StationOUT-F23,0.375553551,kildir
542,StationOUT-F23,0.372810658,kildir
543,StationOUT-F23,0.367271967,kildir
544,StationOUT-F23,0.364129977,kildir
545,StationOUT-F23,0.361797996,kildir
546,StationOUT-F23,0.356994017,kildir
547,StationOUT-F23,0.354843772,kildir
548,StationOUT-F23,0.349746396,kildir
549,StationOUT-F23,0.347767352,kildir
550,StationOUT-F23,0.344461619,kildir
551,StationOUT-F23,0.341453169,kildir
552,StationOUT-F23,0.335859143,kildir
553,StationOUT-F23,0.334787213,kildir
554,StationOUT-F23,0.328148658,kildir
555,StationOUT-F23,0.326574917,kildir
556,StationOUT-F23,0.325185255,kildir
557,StationOUT-F23,0.318814049,kildir
558,StationOUT-F23,0.318678001,kildir
559,StationOUT-F23,0.315051937,kildir
560,StationOUT-F23,0.31108654,kildir
561,StationOUT-F23,0.309819031,kildir
562,StationOUT-F23,0.302271443,kildir
563,StationOUT-F23,0.300406896,kildir
564,StationOUT-F23,0.300503393,kildir
565,StationOUT-F23,0.294514574,kildir
566,StationOUT-F23,0.290306181,kildir
567,StationOUT-F23,0.291132838,kildir
568,StationOUT-F23,0.286048234,kildir
569,StationOUT-F23,0.28514175,kildir
570,StationOUT-F23,0.280393956,kildir
571,StationOUT-F23,0.277490509,kildir
572,StationOUT-F23,0.274884599,kildir
573,StationOUT-F23,0.274139134,kildir
574,StationOUT-F23,0.270973836,kildir
575,StationOUT-F23,0.266318465,kildir
576,StationOUT-F23,0.26084111,kildir
577,StationOUT-F23,0.263663312,kildir
578,StationOUT-F23,0.256249789,kildir
579,StationOUT-F23,0.251646572,kildir
580,StationOUT-F23,0.249047699,kildir
581,StationOUT-F23,0.244360137,kildir
582,StationOUT-F23,0.24071002,kildir
583,StationOUT-F23,0.238434412,kildir
584,StationOUT-F23,0.234528891,kildir
585,StationOUT-F23,0.232046185,kildir
586,StationOUT-F23,0.228510105,kildir
587,StationOUT-F23,0.223923416,kildir
588,StationOUT-F23,0.221547236,kildir
589,StationOUT-F23,0.215427608,kildir
590,StationOUT-F23,0.21313348,kildir
591,StationOUT-F23,0.211337488,kildir
592,StationOUT-F23,0.202866596,kildir
593,StationOUT-F23,0.201526903,kildir
594,StationOUT-F23,0.195168869,kildir
595,StationOUT-F23,0.193757124,kildir
596,StationOUT-F23,0.185518928,kildir
597,StationOUT-F23,0.180981705,kildir
598,StationOUT-F23,0.177738605,kildir
599,StationOUT-F23,0.167852821,kildir
600,StationOUT-F23,0.160428948,kildir
601,StationOUT-F23,0.154697623,kildir
602,StationOUT-F23,0.151467416,kildir
603,StationOUT-F23,0.147062912,kildir
604,StationOUT-F23,0.14495826,kildir
605,StationOUT-F23,0.139972689,kildir
606,StationOUT-F23,0.142537638,kildir
607,StationOUT-F23,0.138331536,kildir
608,StationOUT-F23,0.137154463,kildir
609,StationOUT-F23,0.13785873,kildir
610,StationOUT-F23,0.130432376,kildir
611,StationOUT-F23,0.130910296,kildir
612,StationOUT-F23,0.132821306,kildir
613,StationOUT-F23,0.1301361,kildir
614,StationOUT-F23,0.127477772,kildir
615,StationOUT-F23,0.124254251,kildir
616,StationOUT-F23,0.126086347,kildir
617,StationOUT-F23,0.120542453,kildir
618,StationOUT-F23,0.119639431,kildir
619,StationOUT-F23,0.119593448,kildir
620,StationOUT-F23,0.117420293,kildir
621,StationOUT-F23,0.114592085,kildir
622,StationOUT-F23,0.114756135,kildir
623,StationOUT-F23,0.108128739,kildir
624,StationOUT-F23,0.109537717,kildir
625,StationOUT-F23,0.110488162,kildir
626,StationOUT-F23,0.104572747,kildir
627,StationOUT-F23,0.104524836,kildir
628,StationOUT-F23,0.101131634,kildir
629,StationOUT-F23,0.099955063,kildir
630,StationOUT-F23,0.098686108,kildir
631,StationOUT-F23,0.095969922,kildir
632,StationOUT-F23,0.095621306,kildir
633,StationOUT-F23,0.096057865,kildir
634,StationOUT-F23,0.092099618,kildir
635,StationOUT-F23,0.090122186,kildir
636,StationOUT-F23,0.089131107,kildir
637,StationOUT-F23,0.09026277,kildir
638,StationOUT-F23,0.084203716,kildir
639,StationOUT-F23,0.087276523,kildir
640,StationOUT-F23,0.083491546,kildir
641,StationOUT-F23,0.078961101,kildir
642,StationOUT-F23,0.080075872,kildir
643,StationOUT-F23,0.078429433,kildir
644,StationOUT-F23,0.076136137,kildir
645,StationOUT-F23,0.071449435,kildir
646,StationOUT-F23,0.070765144,kildir
647,StationOUT-F23,0.06835601,kildir
648,StationOUT-F23,0.065684202,kildir
649,StationOUT-F23,0.066215989,kildir
650,StationOUT-F23,0.063872896,kildir
651,StationOUT-F23,0.058514513,kildir
652,StationOUT-F23,0.062232088,kildir
653,StationOUT-F23,0.061809928,kildir
654,StationOUT-F23,0.055567002,kildir
655,StationOUT-F23,0.048448157,kildir
656,StationOUT-F23,0.050570655,kildir
657,StationOUT-F23,0.0506487,kildir
658,StationOUT-F23,0.045102845,kildir
659,StationOUT-F23,0.044453207,kildir
660,StationOUT-F23,0.043423491,kildir
661,StationOUT-F23,0.04061995,kildir
662,StationOUT-F23,0.039421062,kildir
663,StationOUT-F23,0.045008046,kildir
664,StationOUT-F23,0.044870857,kildir
665,StationOUT-F23,0.041296378,kildir
666,StationOUT-F23,0.046187087,kildir
667,StationOUT-F23,0.048714876,kildir
668,StationOUT-F23,0.050070448,kildir
669,StationOUT-F23,0.054641793,kildir
670,StationOUT-F23,0.055188639,kildir
671,StationOUT-F23,0.050821949,kildir
672,StationOUT-F23,0.053766352,kildir
673,StationOUT-F23,0.049217218,kildir
674,StationOUT-F23,0.046380869,kildir
675,StationOUT-F23,0.044136449,kildir
676,StationOUT-F23,0.040228358,kildir
677,StationOUT-F23,0.035380116,kildir
678,StationOUT-F23,0.035566748,kildir
679,StationOUT-F23,0.034281221,kildir
680,StationOUT-F23,0.031737946,kildir
681,StationOUT-F23,0.027892041,kildir
682,StationOUT-F23,0.023375433,kildir
683,StationOUT-F23,0.0170012,kildir
684,StationOUT-F23,0.013305042,kildir
685,StationOUT-F23,0.008973787,kildir
686,StationOUT-F23,0.006805354,kildir
687,StationOUT-F23,0,kildir
688,StationOUT-F23,0,kildir
689,StationOUT-F23,0,kildir
690,StationOUT-F23,0,kildir
691,StationOUT-F23,0,kildir
692,StationOUT-F23,0,kildir
693,StationOUT-F23,0,kildir
694,StationOUT-F23,0,kildir
695,StationOUT-F23,0,kildir
696,StationOUT-F23,0,kildir
697,StationOUT-F23,0,kildir
698,StationOUT-F23,0,kildir
699,StationOUT-F23,0,kildir
700,StationOUT-F23,0,kildir
701,StationOUT-F23,0,kildir
702,StationOUT-F23,0,kildir
703,StationOUT-F23,0,kildir
704,StationOUT-F23,0,kildir
705,StationOUT-F23,0,kildir
706,StationOUT-F23,0,kildir
707,StationOUT-F23,0,kildir
708,StationOUT-F23,0,kildir
709,StationOUT-F23,0,kildir
710,StationOUT-F23,0,kildir
711,StationOUT-F23,0,kildir
712,StationOUT-F23,0,kildir
713,StationOUT-F23,0,kildir
714,StationOUT-F23,0,kildir
715,StationOUT-F23,0,kildir
716,StationOUT-F23,0,kildir
717,StationOUT-F23,0,kildir
718,StationOUT-F23,0,kildir
719,StationOUT-F23,0,kildir
720,StationOUT-F23,0,kildir
721,StationOUT-F23,0,kildir
722,StationOUT-F23,0,kildir
723,StationOUT-F23,0,kildir
724,StationOUT-F23,0,kildir
725,StationOUT-F23,0,kildir
726,StationOUT-F23,0,kildir
727,StationOUT-F23,0,kildir
728,StationOUT-F23,0,kildir
729,StationOUT-F23,0,kildir
730,StationOUT-F23,0,kildir
731,StationOUT-F23,0,kildir
732,StationOUT-F23,0,kildir
733,StationOUT-F23,0,kildir
734,StationOUT-F23,0,kildir
735,StationOUT-F23,0,kildir
736,StationOUT-F23,0,kildir
737,StationOUT-F23,0,kildir
738,StationOUT-F23,0,kildir
739,StationOUT-F23,0,kildir
740,StationOUT-F23,0,kildir
741,StationOUT-F23,0,kildir
742,StationOUT-F23,0,kildir
743,StationOUT-F23,0,kildir
744,StationOUT-F23,0,kildir
745,StationOUT-F23,0,kildir
746,StationOUT-F23,0,kildir
747,StationOUT-F23,0,kildir
748,StationOUT-F23,0,kildir
749,StationOUT-F23,0,kildir
750,StationOUT-F23,0,kildir
751,StationOUT-F23,0,kildir
752,StationOUT-F23,0,kildir
753,StationOUT-F23,0,kildir
754,StationOUT-F23,0,kildir
755,StationOUT-F23,0,kildir
756,StationOUT-F23,0,kildir
757,StationOUT-F23,0,kildir
758,StationOUT-F23,0,kildir
759,StationOUT-F23,0,kildir
760,StationOUT-F23,0,kildir
761,StationOUT-F23,0,kildir
762,StationOUT-F23,0,kildir
763,StationOUT-F23,0,kildir
764,StationOUT-F23,0,kildir
