year,month,day,hour,minute,second,lat,lon,id,oisst,etopo2,chl,chl_a,kd405,kd411,kd443,kd455,kd465,kd489,kd510,kd520,kd530,kd550,kd555,kd560,kd565,kd570,kd590,kd619,kd625,kd665,kd670,kd683,lw405,lw411,lw443,lw455,lw465,lw489,lw510,lw520,lw530,lw550,lw555,lw560,lw565,lw570,lw590,lw619,lw625,lw665,lw670,lw683,es405,es411,es443,es455,es465,es489,es510,es520,es530,es550,es555,es560,es565,es570,es590,es619,es625,es665,es670,es683,ap405,ap411,ap443,ap455,ap465,ap489,ap510,ap520,ap530,ap550,ap555,ap560,ap565,ap570,ap590,ap619,ap625,ap665,ap670,ap683,ad405,ad411,ad443,ad455,ad465,ad489,ad510,ad520,ad530,ad550,ad555,ad560,ad565,ad570,ad590,ad619,ad625,ad665,ad670,ad683,ag405,ag411,ag443,ag455,ag465,ag489,ag510,ag520,ag530,ag550,ag555,ag560,ag565,ag570,ag590,ag619,ag625,ag665,ag670,ag683,a405,a411,a443,a455,a465,a489,a510,a520,a530,a550,a555,a560,a565,a570,a590,a619,a625,a665,a670,a683,bb405,bb411,bb443,bb455,bb465,bb489,bb510,bb520,bb530,bb550,bb555,bb560,bb565,bb570,bb590,bb619,bb625,bb665,bb670,bb683,bbr420,bbr442,bbr470,bbr488,bbr510,bbr514,bbr532,bbr550,bbr555,bbr589,bbr620,bbr671,bbr676,bbr870,wt,sal,poc,kpar,z_37,z_10,z_01,chlide_a,mv_chl_a,dv_chl_a,chl_c3,chl_c2,chl_c1c2,perid,but-fuco,hex-fuco,fuco,pras,viola,diadino,allo,diato,lut,zea,chl_b,beta-car,alpha-car,alpha-beta-car,flag,cruise
2001,10,6,22,15,0,-3.996,-155.038,3935,27.55,2886,0.156,-999,-999,0.0733,0.0756,-999,-999,0.0822,0.0925,0.085,-999,-999,0.1174,-999,0.1265,-999,-999,0.3958,-999,0.5447,0.5184,0.5833,-999,0.32555,0.25577,-999,-999,0.21245,0.13604,0.13211,-999,-999,0.05889,-999,0.05239,-999,-999,0.00784,-999,0.00383,0.00482,0.00473,-999,122.15,140.08,-999,-999,150.06,148.88,149.33,-999,-999,141.17,-999,138.31,-999,-999,129.87,-999,122.38,121.82,115.02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17603,gp7-01-ka
2001,10,16,0,15,0,-0.017,-170.045,3943,28.38,5526,0.238,0.223,-999,0.0368,0.0436,-999,-999,0.0481,0.0441,0.0417,-999,-999,0.0722,-999,0.0909,-999,-999,0.3347,-999,0.4799,0.4443,0.49,-999,0.9021,0.77442,-999,-999,0.73614,0.52653,0.50128,-999,-999,0.26046,-999,0.23358,-999,-999,0.03074,-999,0.01459,0.01927,0.01808,-999,126.93,142.7,-999,-999,150.59,149.67,154.75,-999,-999,142.11,-999,140.55,-999,-999,131.53,-999,123.34,126.03,119.39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0006,0.1303,0.0621,0.0165,0.0149,0.001,0.0056,0.013,0.0613,0.0175,0,0.0015,0.0185,0.0009,0.0056,0.0045,0.085,0.0228,0,0,0,19655,gp7-01-ka
1997,11,11,23,35,0,5.025,-154.909,3949,29.22,4619,0.056,-999,-999,0.03515,0.03596,-999,-999,0.03901,0.06133,-999,-999,-999,0.09335,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.13646,1.01058,-999,-999,0.785281,0.48398,-999,-999,-999,0.212735,-999,-999,-999,-999,-999,-999,-999,0.00966972,0.00845662,-999,156.595,162.333,-999,-999,181.006,178.533,-999,-999,-999,170.141,-999,-999,-999,-999,-999,-999,-999,127.436,130.238,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1731,gp7-97-ka
1997,11,12,21,54,0,1.961,-154.96,3950,29.5,4676,0.043,-999,-999,0.01933,0.02001,-999,-999,0.02283,0.04004,-999,-999,-999,0.08232,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.38072,1.14952,-999,-999,0.752495,0.418468,-999,-999,-999,0.173609,-999,-999,-999,-999,-999,-999,-999,0.00701972,0.00595738,-999,146.841,160.868,-999,-999,182.536,184.985,-999,-999,-999,164.317,-999,-999,-999,-999,-999,-999,-999,124.273,120.638,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1731,gp7-97-ka
1997,11,14,19,42,0,-2.014,-154.983,3951,29.54,4934,0.053,-999,-999,0.02967,0.02899,-999,-999,0.02974,0.04774,-999,-999,-999,0.07285,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.12156,0.992111,-999,-999,0.756456,0.447179,-999,-999,-999,0.186927,-999,-999,-999,-999,-999,-999,-999,0.00811821,0.00721828,-999,130.371,142.552,-999,-999,163.296,161.743,-999,-999,-999,146.791,-999,-999,-999,-999,-999,-999,-999,121.053,115.234,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1731,gp7-97-ka
1997,11,23,2,15,0,-4.987,-169.982,3953,30.14,5329,0.045,-999,-999,0.01819,0.02017,-999,-999,0.02507,0.04628,-999,-999,-999,0.08437,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.08824,0.879187,-999,-999,0.590026,0.321818,-999,-999,-999,0.131064,-999,-999,-999,-999,-999,-999,-999,0.00826602,0.00728232,-999,90.8081,94.053,-999,-999,104.179,106.836,-999,-999,-999,103.282,-999,-999,-999,-999,-999,-999,-999,114.671,110.279,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1731,gp7-97-ka
1997,11,27,22,29,0,-5.997,-179.955,3956,30.2,5707,0.056,-999,-999,0.02181,0.02405,-999,-999,0.02641,0.0396,-999,-999,-999,0.07173,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.63754,1.31918,-999,-999,0.937179,0.535507,-999,-999,-999,0.218655,-999,-999,-999,-999,-999,-999,-999,0.00756957,0.00716627,-999,162.63,162.104,-999,-999,177.652,180.821,-999,-999,-999,167.578,-999,-999,-999,-999,-999,-999,-999,139.419,128.586,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1731,gp7-97-ka
1998,10,28,20,7,0,-2.022,-154.962,3964,25.77,4963,0.239,-999,-999,-999,0.06361,-999,-999,0.05443,0.06397,0.06886,-999,-999,0.08724,-999,0.09445,-999,-999,-999,-999,-999,-999,-999,-999,0.542988,0.605156,-999,-999,0.615137,0.475256,0.447688,-999,-999,0.253138,-999,0.225611,-999,-999,0.0300797,-999,0.0130231,0.0162954,0.0167253,-999,-999,155.219,-999,-999,176.616,175.048,163.727,-999,-999,158.524,-999,157.437,-999,-999,130.589,-999,118.947,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1731,gp7-98-ka
1998,10,31,23,24,0,-6.005,-155.046,3966,28.43,5199,0.053,-999,-999,-999,0.03338,-999,-999,0.03191,0.04496,0.05201,-999,-999,0.07245,-999,0.07715,-999,-999,-999,-999,-999,-999,-999,-999,1.07933,1.07235,-999,-999,0.819638,0.502367,0.481806,-999,-999,0.211363,-999,0.183419,-999,-999,0.0220627,-999,0.00902134,0.0131718,0.0109114,-999,-999,152.407,-999,-999,163.206,162.208,157.993,-999,-999,146.915,-999,142.881,-999,-999,129.846,-999,122.414,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1731,gp7-98-ka
2003,9,17,14,45,0,30.2271,-88.6701,2976,28.22,1,2.26923,1.95965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2063,0.2955,-999,-999,0.4757,0.5372,0.542,0.5976,0.6352,0.638,0.6323,0.6395,0.6303,-999,0.1851,0.1854,0.1139,0.1128,0.1098,-999,82.503,95.326,-999,-999,101.214,103.303,98.545,101.295,100.826,99.691,98.797,98.381,98.488,-999,92.561,92.711,87.621,86.764,84.488,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1038,1.844,0,0.0618,0.2464,0.0019,0.0392,0.0109,0.0581,0.5655,0.0118,0.008,0.0878,0.0084,0.0132,0.0089,0.1021,0.1546,0,0.0881,0.0881,98311,horn_island_2003
2003,9,17,15,42,0,30.2228,-88.6615,2977,28.22,1,1.65609,1.47997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2727,0.3717,-999,-999,0.5682,0.6307,0.6382,0.6939,0.7284,0.7204,0.7265,0.7238,0.7001,-999,0.2185,0.2071,0.1298,0.1284,0.1249,-999,104.869,119.91,-999,-999,126.269,128.71,122.722,126.162,125.587,124.203,123.141,122.673,122.831,-999,114.984,115.06,108.139,107.008,104.042,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0335,1.4086,0.013,0.0393,0.1565,0,0.0314,0.0112,0.0458,0.3858,0.0144,0.0021,0.0703,0.0103,0.0157,0.0054,0.0896,0.1666,0.0041,0.0438,0.0479,98311,horn_island_2003
2003,9,17,19,1,0,30.222,-88.5615,2979,28.22,4,1.83487,1.97509,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4058,0.5432,-999,-999,0.8261,0.9431,0.9544,1.0665,1.1608,1.1621,1.1802,1.1897,1.1914,-999,0.4142,0.4013,0.2427,0.2401,0.2216,-999,119.345,135.788,-999,-999,142.43,145.095,138.314,142.199,141.555,140.011,138.842,138.341,138.533,-999,129.44,129.467,121.358,120.051,116.638,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27.75,25.41,-999,-999,-999,-999,-999,0.0449,1.7109,0.0191,0.0297,0.147,0,0.0241,0.0096,0.0608,0.4209,0.0066,0.0106,0.1001,0.0107,0.0196,0.0154,0.3615,0.0721,0.009,0.1192,0.1282,229383,horn_island_2003
2003,9,17,19,26,0,30.2147,-88.5675,2980,28.22,3,0.93406,0.87591,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4774,0.596,-999,-999,0.8165,0.9291,0.9254,1.0193,1.0823,1.0838,1.088,1.084,1.0722,-999,0.3837,0.3591,0.2323,0.2299,0.2122,-999,113.661,129.556,-999,-999,136.089,138.666,132.196,135.907,135.289,133.808,132.681,132.193,132.372,-999,123.768,123.814,116.172,114.934,111.697,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27.86,25.72,-999,-999,-999,-999,-999,0.0061,0.8508,0.0006,0.0163,0.0515,0.0009,0,0.007,0.0204,0.1321,0.0054,0.0103,0.027,0.0028,0.0033,0.0091,0.3476,0.0355,0.0039,0.0506,0.0545,229383,horn_island_2003
2003,9,17,19,55,0,30.2143,-88.5821,2981,28.22,1,1.98877,1.8698,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4626,0.5529,-999,-999,0.7467,0.8385,0.8364,0.9105,0.9567,0.9461,0.9504,0.9468,0.9357,-999,0.3342,0.3114,0.1951,0.193,0.1773,-999,105.129,120.196,-999,-999,126.561,129.005,123.003,126.452,125.875,124.488,123.424,122.955,123.115,-999,115.245,115.32,108.377,107.244,104.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27.94,26.07,-999,-999,-999,-999,-999,0.0257,1.7761,0.0251,0.0125,0.1653,0.0143,0.0269,0.0104,0.0401,0.4558,0.0114,0.0027,0.1051,0.0154,0.0135,0.0096,0.3568,0.1052,0,0.0896,0.0896,229383,horn_island_2003
2003,9,17,20,17,0,30.221,-88.5837,2982,28.22,2,3.269,2.96602,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.477,0.6252,-999,-999,0.9546,1.1416,1.1803,1.3312,1.501,1.5075,1.5404,1.5573,1.5707,-999,0.6125,0.5915,0.3544,0.3407,0.3217,-999,97.338,111.641,-999,-999,117.847,120.17,114.596,117.804,117.264,115.964,114.957,114.507,114.648,-999,107.449,107.55,101.245,100.207,97.473,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28.42,25.61,-999,-999,-999,-999,-999,0.0398,2.8517,0,0.0307,0.3084,0.0006,0.0334,0.0156,0.0551,0.8289,0.0263,0.0264,0.1786,0.0194,0.0239,0.0155,0.395,0.1121,0.0023,0.1271,0.1294,229383,horn_island_2003
2003,9,19,14,53,0,30.0592,-88.6979,2983,28.22,16,1.70321,1.57137,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2393,0.3648,-999,-999,0.596,0.6615,0.6412,0.6904,0.6977,0.6898,0.6939,0.691,0.6715,-999,0.1911,0.1914,0.1175,0.1163,0.1045,-999,85.47,98.598,-999,-999,104.556,106.693,101.772,104.613,104.13,102.962,102.044,101.622,101.736,-999,95.555,95.696,90.365,89.472,87.105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28.22,28.89,-999,-999,-999,-999,-999,0.0558,1.4159,0.0434,0.0519,0.1989,0.0024,0.054,0.01,0.0246,0.3995,0.0138,0.0207,0.1041,0.0163,0.0209,0.006,0.064,0.0999,0.0053,0.0384,0.0437,229383,horn_island_2003
2003,9,19,15,25,0,30.1714,-88.6784,2984,28.22,3,0.88223,0.75663,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.226,0.3492,-999,-999,0.5706,0.6303,0.601,0.6535,0.6742,0.6667,0.6609,0.6583,0.6476,-999,0.1734,0.1627,0.1021,0.101,0.0983,-999,98.241,112.638,-999,-999,118.867,121.205,115.581,118.817,118.273,116.962,115.949,115.496,115.64,-999,108.363,108.462,102.086,101.036,98.275,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28.3,28.42,-999,-999,-999,-999,-999,0.0241,0.7166,0.01,0.0302,0.0894,0,0.0157,0.0068,0.0209,0.2005,0.0123,0.0099,0.0535,0.0071,0.0196,0.0016,0.0598,0.0655,0.0023,0.0226,0.0249,229383,horn_island_2003
2003,9,19,16,4,0,30.2082,-88.6729,2985,28.22,0,0.82422,0.81526,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2666,0.4244,-999,-999,0.7389,0.85505,0.84765,0.9446,0.99995,0.989,1.00025,0.9965,0.9849,-999,0.26695,0.25495,0.15955,0.15785,0.1481,-999,110.825,126.451,-999,-999,132.932,135.466,129.152,132.775,132.172,130.721,129.615,129.133,129.305,-999,120.947,121.003,113.595,112.392,109.242,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28.19,27.41,-999,-999,-999,-999,-999,0.0283,0.7571,0,0.0174,0.0725,0,0.0141,0.003,0.025,0.1274,0.0084,0.01,0.0652,0.004,0.0339,0.0068,0.0969,0.1668,0,0.0278,0.0278,229383,horn_island_2003
