sample_id,station_id,project,station,datetime,date,time,lat,lon,depth,nap_method,wv_deviation,wavelength,ad
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,670,0.0342819199510355
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,671,0.0340484412883421
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,672,0.0339347919198246
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,673,0.0335838494920834
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,674,0.0333915774513216
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,675,0.033449046972854
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,676,0.0330260436039218
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,677,0.0326105795748152
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,678,0.0323109013307413
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,679,0.0322371660735765
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,680,0.0321083982411742
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,681,0.0317474106893279
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,682,0.0313592564869079
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,683,0.0310989274223617
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,684,0.0308960543205485
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,685,0.0305940521783242
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,686,0.030574147995759
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,687,0.0303949206558127
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,688,0.0300212045614901
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,689,0.0296874068219336
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,690,0.0294758118193727
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,691,0.0293017945613775
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,692,0.0290417717483461
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,693,0.0289275729021518
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,694,0.0286971026541975
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,695,0.0283925971978545
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,696,0.0281408971171999
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,697,0.0279152513577619
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,698,0.0279372418641972
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,699,0.0276789524951379
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,700,0.0273919358200154
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,701,0.0272520054626813
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,702,0.0271678600754454
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,703,0.0269279780428418
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,704,0.0266625801942315
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,705,0.0266817608218407
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,706,0.0264797167573859
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,707,0.0262123358083103
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,708,0.0262567492142134
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,709,0.0260387231835587
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,710,0.0257649235535957
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,711,0.0254120139379997
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,712,0.0253066186555366
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,713,0.0252355573175017
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,714,0.025156579663529
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,715,0.025077258565435
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,716,0.0246957356936065
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,717,0.0244992812240701
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,718,0.024458180582537
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,719,0.0244060574806384
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,720,0.0243494798398846
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,721,0.0240912186264783
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,722,0.023758841422772
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,723,0.0234541224199369
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,724,0.0235376411142462
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,725,0.0233221997631027
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,726,0.0231632360598767
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,727,0.0232336309720962
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,728,0.0231129673196441
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,729,0.0227584169338197
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,730,0.0226410667578201
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,731,0.0221174549867388
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,732,0.022083900103231
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,733,0.022162956972243
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,734,0.0223698064627458
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,735,0.022169151747706
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,736,0.0220955726285813
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,737,0.0215587270943975
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,738,0.0214773871405341
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,739,0.0214041488374065
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,740,0.0211865626305554
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,741,0.0212945926759292
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,742,0.0211558765790668
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,743,0.0207376898461396
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,744,0.0206759344776323
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,745,0.0205161710130557
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,746,0.0205276865110788
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,747,0.0204371216380403
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,748,0.0201462682828445
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,749,0.0201587927514759
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,750,0.0202489627544513
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,751,0.0200431724608541
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,752,0.0199122998020028
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,753,0.0198402826335331
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,754,0.0196293786108903
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,755,0.0196922691270067
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,756,0.0190833423577557
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,757,0.0194303461221342
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,758,0.0192218363029421
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,759,0.0186664107393042
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,760,0.0184842263961248
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,761,0.0185119627170246
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,762,0.018367678765118
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,763,0.0183914215066441
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,764,0.0185204839849279
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,765,0.0183702323367885
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,766,0.0186381734520243
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,767,0.0180671113273424
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,768,0.0181374112132854
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,769,0.0182846666996155
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,770,0.018103123824888
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,771,0.0178732473351898
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,772,0.0176515406422367
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,773,0.0176748867671396
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,774,0.0179415423004258
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,775,0.0175612144456372
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,776,0.0172469964953282
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,777,0.0169999881969242
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,778,0.0172069818207571
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,779,0.017343176403428
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,780,0.0169558294407749
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,781,0.0172356625333233
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,782,0.0168347705147974
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,783,0.01707310507747
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,784,0.0167239919712836
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,785,0.0166662772817343
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,786,0.0162562280723405
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,787,0.0163932502496983
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,788,0.0163889819693195
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,789,0.0162554530640476
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,790,0.0166137183865246
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,791,0.0162131513797968
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,792,0.016273993696958
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,793,0.0161174553286147
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,794,0.0158570860167273
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,795,0.0160382940881191
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,796,0.0157988585214132
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,797,0.0157604926169193
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,798,0.0152394050021954
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,799,0.0157740186983024
wiseman-12,wiseman-OUT-F03-2019-08-18T19:12:00Z,wiseman,OUT-F03,2019-08-18T19:12:00Z,2019-08-18,19:12:00,49.01753,-68.60864,0,measured,0,800,0.0159169915561298
wiseman-13,wiseman-OUT-F18-2019-08-18T21:15:00Z,wiseman,OUT-F18,2019-08-18T21:15:00Z,2019-08-18,21:15:00,49.02487,-68.37059,0,measured,0,290,0.333910926947755
wiseman-13,wiseman-OUT-F18-2019-08-18T21:15:00Z,wiseman,OUT-F18,2019-08-18T21:15:00Z,2019-08-18,21:15:00,49.02487,-68.37059,0,measured,0,291,0.328337971346205
wiseman-13,wiseman-OUT-F18-2019-08-18T21:15:00Z,wiseman,OUT-F18,2019-08-18T21:15:00Z,2019-08-18,21:15:00,49.02487,-68.37059,0,measured,0,292,0.323181945836678
wiseman-13,wiseman-OUT-F18-2019-08-18T21:15:00Z,wiseman,OUT-F18,2019-08-18T21:15:00Z,2019-08-18,21:15:00,49.02487,-68.37059,0,measured,0,293,0.315481249807667
