"sample_id","station_id","project","station","datetime","date","time","lat","lon","depth","wavelength","ag"
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,211,94.12556755
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,212,94.09256556
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,213,90.87969632
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,214,91.80803562
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,215,86.48085117
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,216,82.60439551
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,217,75.85754974
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,218,69.87327333
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,219,64.24996914
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,220,59.723699
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,221,56.03169061
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,222,53.1665974
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,223,50.83909348
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,224,48.94945895
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,225,47.46853783
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,226,46.22079546
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,227,45.14932471
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,228,44.20705226
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,229,43.37532381
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,230,42.6055
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,231,41.90356863
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,232,41.22340061
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,233,40.61080261
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,234,40.03677986
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,235,39.46250378
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,236,38.92848414
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,237,38.41751753
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,238,37.91608534
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,239,37.44889876
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,240,37.00338341
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,241,36.56857701
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,242,36.16080783
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,243,35.77830256
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,244,35.41217162
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,245,35.07211064
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,246,34.75662267
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,247,34.45131396
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,248,34.17753332
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,249,33.90787505
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,250,33.66843214
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,251,33.41526335
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,252,33.17833071
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,253,32.95157733
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,254,32.72574515
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,255,32.50182446
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,256,32.28264795
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,257,32.05670062
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,258,31.82418974
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,259,31.58645105
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,260,31.32791627
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,261,31.08303828
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,262,30.82834951
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,263,30.54660049
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,264,30.26851324
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,265,29.97225532
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,266,29.67173685
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,267,29.36721116
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,268,29.04504449
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,269,28.70740166
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,270,28.3812508
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,271,28.03614625
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,272,27.69134109
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,273,27.34153842
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,274,26.99327876
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,275,26.65135235
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,276,26.29689762
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,277,25.95761966
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,278,25.60979757
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,279,25.27367472
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,280,24.92497749
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,281,24.59177945
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,282,24.25694628
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,283,23.9242549
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,284,23.5900896
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,285,23.25518734
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,286,22.92783892
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,287,22.59190031
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,288,22.26561127
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,289,21.94710637
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,290,21.62616029
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,291,21.3264709
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,292,21.0204022
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,293,20.72997087
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,294,20.44108255
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,295,20.16375529
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,296,19.8903201
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,297,19.62162909
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,298,19.36475247
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,299,19.10004565
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,300,18.84878835
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,301,18.59432988
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,302,18.35288336
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,303,18.10713023
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,304,17.8719709
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,305,17.63757156
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,306,17.40250435
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,307,17.17430008
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,308,16.9413286
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,309,16.72037878
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,310,16.49436236
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,311,16.27311315
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,312,16.05494996
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,313,15.84208367
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,314,15.6240126
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,315,15.40782999
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,316,15.19807275
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,317,14.98133742
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,318,14.76943839
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,319,14.56046417
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,320,14.35075299
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,321,14.14857262
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,322,13.94286866
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,323,13.73631259
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,324,13.54069577
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,325,13.33846934
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,326,13.13923681
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,327,12.92542629
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,328,12.71698176
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,329,12.5264776
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,330,12.33673343
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,331,12.15233222
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,332,11.96832252
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,333,11.78435888
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,334,11.60679758
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,335,11.42497573
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,336,11.25139862
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,337,11.07874271
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,338,10.91776301
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,339,10.75070339
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,340,10.59059883
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,341,10.43194516
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,342,10.27950959
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,343,10.1196123
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,344,9.97185182
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,345,9.81909383
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,346,9.67289939
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,347,9.53158731
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,348,9.39006796
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,349,9.24797286
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,350,9.11198071
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,351,8.97566614
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,352,8.84485574
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,353,8.71515078
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,354,8.58141557
"wiseman-12","wiseman-OUT-F03-2019-08-18T19:12:00Z","wiseman","OUT-F03","2019-08-18T19:12:00Z","2019-08-18","19:12:00",49.01753,-68.60864,0,355,8.45574086
