class,wavelength,r_rs_b_mean,r_rs_b_sd
gravel,623.6,0.07201546876565021,0.017966442912487817
gravel,625.2,0.07211425530845408,0.018063827897671955
gravel,626.7,0.07221692642953093,0.018138049303596897
gravel,628.2,0.07236163440704309,0.018190287474445618
gravel,629.7,0.07241800321020386,0.018207751644400808
gravel,631.3,0.07251579939905786,0.018221720635411387
gravel,632.8,0.0725906801968542,0.01824123544117628
gravel,634.3,0.07265647037152985,0.018264773001795093
gravel,635.8,0.07273822938245064,0.018350383977283675
gravel,637.3,0.0727719810581148,0.018459075631731738
gravel,638.9,0.07287333703185819,0.018516488536887876
gravel,640.4,0.07294849696225034,0.01855118884796689
gravel,641.9,0.07310087997773265,0.018602180092499067
gravel,643.4,0.07309812016950798,0.018704584962147705
gravel,644.9,0.07304859326410011,0.018831433311003887
gravel,646.5,0.07308662525175098,0.018966317944817422
gravel,648,0.07312018660936548,0.01913042280951496
gravel,649.5,0.07314056096092848,0.01914002179846437
gravel,651,0.07302533911082135,0.019162782415414224
gravel,652.5,0.07286655180584745,0.019089602300169272
gravel,654,0.07269910161105352,0.019111189992138712
gravel,655.5,0.07243634771380777,0.01921378095412114
gravel,657,0.07212724186079028,0.018946677349610988
gravel,658.6,0.07154623989946726,0.01843023384939782
gravel,660.1,0.07114237652213429,0.01821707505335798
gravel,661.6,0.07060256874001372,0.017706341800233154
gravel,663.1,0.06981208992020475,0.017356765653114017
gravel,664.6,0.06926324650010171,0.01707777430462084
gravel,666.1,0.06875766874538453,0.016816791204831927
gravel,667.6,0.06822106791099342,0.01632408592808283
gravel,669.1,0.06810138939783363,0.015896951978500776
gravel,670.6,0.06824127223296865,0.015709041542180113
gravel,672.1,0.0687020062325622,0.015640211659530744
gravel,673.6,0.06878922328232966,0.01555772309112689
gravel,675.1,0.06943116167567694,0.015665331802271254
gravel,676.6,0.0702778983094044,0.015468284470743218
gravel,678.1,0.07128295349284146,0.015692536069186958
gravel,679.6,0.07223562939033491,0.016124946744325845
gravel,681.1,0.07332618929590189,0.01663650795057774
gravel,682.6,0.0747973174293351,0.016968146775173106
gravel,684.1,0.07619205058860677,0.017636261344993142
gravel,685.6,0.07792000560198345,0.018192738642205785
gravel,687.1,0.07998967273997067,0.01904210640980889
gravel,688.6,0.08172526140700767,0.019920381684164164
gravel,690.1,0.08309927677094794,0.020438393846047256
gravel,691.6,0.08342076356037186,0.021260411171240678
gravel,693.1,0.08441843439832616,0.021795306796662268
gravel,694.6,0.08565581161794215,0.022421983442024694
gravel,696.1,0.08607447981103866,0.02283867160506398
gravel,697.6,0.08630790446276912,0.023317157364889058
gravel,699.1,0.0866084890950013,0.02391643051034762
gravel,700.6,0.08757089319968529,0.024066603671820123
gravel,702.1,0.0879909651500976,0.025194329260689832
gravel,703.5,0.08955937481158575,0.025045376954316505
gravel,705,0.09079118322867018,0.025943298020084167
gravel,706.5,0.09175139070200043,0.026712007097988995
gravel,708,0.09259667980696727,0.026986502870338165
gravel,709.5,0.09417817162378699,0.028802232943367555
gravel,711,0.0947864321033807,0.03018541563246696
gravel,712.5,0.09452865186862565,0.03078459194192244
gravel,713.9,0.09748585652709951,0.03324363586477646
gravel,715.4,0.09969716334123781,0.036994498422838015
gravel,716.9,0.10709284212765474,0.0424496177853667
gravel,718.4,0.11155520209761682,0.046375507119585525
gravel,719.9,0.11363085431850135,0.05139466270606811
gravel,721.3,0.12105501024644438,0.05069906723264229
gravel,722.8,0.12466306625140867,0.057084874758395084
gravel,724.3,0.12180834207822579,0.05444786573578293
gravel,725.8,0.12530293932314301,0.05943124860158691
gravel,727.2,0.12094341846667903,0.05755477713612763
gravel,728.7,0.12286040224516001,0.0641276333622093
gravel,730.2,0.12026224994474133,0.06255656056552761
gravel,731.7,0.12482740634658458,0.06457330296653274
gravel,733.1,0.12600316656403995,0.06688134682234227
gravel,734.6,0.13442243083134023,0.061847701457842616
gravel,736.1,0.12449236346145189,0.05958787389422906
gravel,737.5,0.11599702315688173,0.0615246929843633
gravel,739,0.12274888084058147,0.05698042293859619
gravel,740.5,0.11521255592697399,0.050264411298177304
gravel,742,0.12406690324069153,0.05414759227388725
gravel,743.4,0.1256980100647189,0.04657217921445368
gravel,744.9,0.11591616727223289,0.054160445295991726
gravel,746.3,0.11849593750761411,0.06100803744231798
gravel,747.8,0.1149244971748618,0.05572804821222592
gravel,749.3,0.12025589760340741,0.047831220984465135
gravel,750.7,0.1292650136373007,0.037636767046674444
gravel,752.2,0.12945057277532646,0.05778076295394025
gravel,753.7,0.1061326381200932,0.04108420638944718
gravel,755.1,0.0997300518740642,0.05412346916195554
gravel,756.6,0.10823171479323103,0.044553862323588184
gravel,758,0.09455911935679383,0.03188293675191109
gravel,759.5,0.11246014481030844,0.03889199471880169
gravel,760.9,0.1202481181828372,0.04947263968446777
gravel,762.4,0.10138834716574492,0.042633361308356404
gravel,763.8,0.10875209378176588,0.04382031080128199
gravel,765.3,0.1008093942443357,0.03762234376717686
gravel,766.8,0.10912387838297555,0.045436375092794495
gravel,768.2,0.12123682064158152,0.04577094202406562
gravel,769.7,0.1379635135709359,0.04625271619474896
gravel,771.1,0.12123728063014735,0.022912614580664636
gravel,772.5,0.1061032953945969,0.03591797986686797
gravel,774,0.09017718367759603,0.019990730315474034
gravel,775.4,0.07957747154594766,0.02870373876459937
gravel,776.9,0.07959479736165546,0.027608457641413488
gravel,778.3,0.0970232642136502,0.045738117064611436
gravel,779.8,0.08792962599391885,0.01894674083715273
gravel,781.2,0.10312308039971806,0.02627266492407292
gravel,782.7,0.08485243971791313,0.018921239422467404
gravel,784.1,0.10610329539459688,0.02809205677980893
gravel,785.5,0.08844089992793859,0.022078911829074583
gravel,787,0.09901842920871216,0.022132705722918512
gravel,788.4,0.09199247828805421,0.024513176355244106
gravel,789.8,0.0990380058648165,0.03237722407699764
gravel,791.3,0.07279748494958674,0.02407385671793172
gravel,792.7,0.06669349996231805,0.0189318533532209
gravel,794.1,0.07782492551339415,0.016217932802087793
gravel,795.6,0.08841290422280727,0.016234023951531184
gravel,797,0.09339493031031372,0.007363858649652273
gravel,798.4,0.10614883328961604,0.00733527714938866
gravel,799.9,0.08134461314178648,0.012243116112644652
saccharina,338.5,0.007902918644024096,0.005313290335535554
saccharina,340.2,0.008191182699083584,0.004217603821524003
saccharina,341.8,0.008926848273850601,0.0034056848669152717
saccharina,343.4,0.009492256437985316,0.0037288787897187823
saccharina,345.1,0.0072852667230076575,0.0047910326127333265
saccharina,346.7,0.008604658824587927,0.004218004955533806
saccharina,348.4,0.008123085146743767,0.004724935095517204
saccharina,350,0.007955578603343404,0.004111096478507599
saccharina,351.6,0.006902560803740633,0.005441226307092118
saccharina,353.3,0.007873115255162653,0.004099627558492537
saccharina,354.9,0.007206051777984572,0.004704553418874334
saccharina,356.5,0.006933447250934085,0.00468691918921422
saccharina,358.2,0.0073347980974158644,0.004020910067363837
saccharina,359.8,0.007609210860778487,0.00347613128087707
saccharina,361.4,0.0070594180010772655,0.004054645405185683
saccharina,363.1,0.007569104671681714,0.0036329809435873745
saccharina,364.7,0.007184604220239929,0.0036138020387035054
saccharina,366.3,0.007054786743000302,0.00359142719582439
saccharina,368,0.007262374565738282,0.0032206765944094227
saccharina,369.6,0.006257175272324109,0.0036893560524903207
saccharina,371.2,0.0055972315582012095,0.004536470985242231
saccharina,372.8,0.006506964358277203,0.0033237433847322063
saccharina,374.5,0.006472885763973329,0.003369112851458146
saccharina,376.1,0.006013351809585201,0.0038110018675480933
saccharina,377.7,0.006422254808771084,0.0028846900576819335
saccharina,379.4,0.006016859178170081,0.003151911560187651
saccharina,381,0.00574288262919037,0.003232902986067114
saccharina,382.6,0.005903104689254086,0.0029653613749197677
saccharina,384.2,0.006162116724584391,0.0026010782524751733
saccharina,385.8,0.005767110522763393,0.0028087369762143997
saccharina,387.5,0.005410101413212863,0.0030059593856614263
saccharina,389.1,0.005450297928906416,0.0028361461224445652
saccharina,390.7,0.005200924899221762,0.0028773205615652444
saccharina,392.3,0.005068157402813604,0.0031023157883373455
saccharina,394,0.005011939070532657,0.003134486575810216
saccharina,395.6,0.004589014910923172,0.00357313501866173
saccharina,397.2,0.0047310162934828814,0.003131042545740442
saccharina,398.8,0.004785928870164644,0.002665309068994566
saccharina,400.4,0.004530930638599942,0.002533068671392373
saccharina,402,0.0043906124833241154,0.002568176742683762
saccharina,403.6,0.004267623127166103,0.002534048742750513
saccharina,405.3,0.004125562390893044,0.0025814874864527044
saccharina,406.9,0.004070853925040221,0.002552541238418967
saccharina,408.5,0.004046359613647526,0.002385162619830326
saccharina,410.1,0.0039982187417855,0.0023301144794479287
saccharina,411.7,0.003932504736831789,0.0022463595781275275
saccharina,413.3,0.0038161588346894105,0.0022567286854077422
saccharina,414.9,0.0036755636701808476,0.002334425621712288
saccharina,416.5,0.003627626602451355,0.0023289378655088535
saccharina,418.2,0.0036027260505742268,0.0023200067075804676
saccharina,419.8,0.0035823074808496312,0.0023267177852556937
saccharina,421.4,0.003595397329721573,0.0022603822974604972
saccharina,423,0.0035787638929554054,0.002250017117871895
saccharina,424.6,0.0035295209917480044,0.0022692928138952416
saccharina,426.2,0.003498972762563159,0.002266793319555689
saccharina,427.8,0.003485858915204832,0.002246601902732248
saccharina,429.4,0.0034846636777852193,0.0022280180478388436
saccharina,431,0.003470069093224594,0.0022176210420247005
saccharina,432.6,0.00339889593851678,0.0022314853916888975
saccharina,434.2,0.003365010787584466,0.002227735859930818
saccharina,435.8,0.0033158931732718494,0.0022302225363012213
saccharina,437.4,0.003317900059402636,0.0022179500749270383
saccharina,439,0.0033211920323320578,0.002223182893207657
saccharina,440.6,0.003349396998327359,0.0022211460857185727
saccharina,442.2,0.0033571889545560042,0.002252928611238226
saccharina,443.8,0.00337119928471824,0.002278743229299992
saccharina,445.4,0.0034066433919134604,0.0023129546500430353
saccharina,447,0.003446793832357277,0.0023516525305595655
saccharina,448.6,0.003504997201008622,0.0023735922447497755
saccharina,450.2,0.003548345724072208,0.002408311021024053
saccharina,451.8,0.0035874320234024312,0.0024325900226851937
saccharina,453.4,0.003622138364262792,0.002455864036594886
saccharina,455,0.0036540678854880696,0.002476221501567113
saccharina,456.6,0.003676801262567439,0.002496877607010365
saccharina,458.2,0.003699342019296322,0.0025103986623929955
saccharina,459.8,0.0037317023307809278,0.002521414067205196
saccharina,461.4,0.0037423507030597226,0.0025563292783462575
saccharina,463,0.0037769146754218436,0.002577029261745278
saccharina,464.6,0.0038091205476026247,0.002604273957136442
saccharina,466.2,0.0038536733652502196,0.002621704667507712
saccharina,467.8,0.003907085116051796,0.00265162494336072
saccharina,469.3,0.003965975391701991,0.0026840791190727705
saccharina,470.9,0.004037965632748254,0.0027219114145727824
saccharina,472.5,0.004113266567763159,0.0027684827384490914
saccharina,474.1,0.004194284550642555,0.0028178728405296467
saccharina,475.7,0.00428269885372541,0.0028614529786491604
saccharina,477.3,0.004378561734573118,0.002902203362443089
saccharina,478.9,0.0044564168800159685,0.002954784981361015
saccharina,480.5,0.004524375559485686,0.0030005901877230637
saccharina,482,0.0045889658037021495,0.003042553565251604
saccharina,483.6,0.004633860548587623,0.003077773764597077
saccharina,485.2,0.004679873513362882,0.003095024009538382
saccharina,486.8,0.0047222128968927215,0.003114405435087338
saccharina,488.4,0.004743238003494047,0.003157450646131654
saccharina,490,0.0047760438296313365,0.003174514068696416
saccharina,491.5,0.00479388712728234,0.003195939306277874
saccharina,493.1,0.004810834947494627,0.0032224575658571122
saccharina,494.7,0.004841125695693659,0.003248303631506491
saccharina,496.3,0.004884841479968293,0.003263319032020838
saccharina,497.8,0.004928456994954963,0.0032886855686974623
saccharina,499.4,0.004978647996427154,0.0033160731599439714
saccharina,501,0.005036692728685531,0.003359594089418577
saccharina,502.6,0.005111545822181082,0.0033955640097178873
saccharina,504.1,0.005198214800368318,0.0034358905049694274
saccharina,505.7,0.005286851495982184,0.003480989662740148
saccharina,507.3,0.005388985981177674,0.0035217762884440693
saccharina,508.9,0.0054935179492247126,0.003569658236059045
saccharina,510.5,0.005600792844476777,0.0036268742743615252
saccharina,512,0.005719036246470557,0.0036821106469261218
saccharina,513.6,0.0058368567869446514,0.0037419784772358402
saccharina,515.2,0.005969800192563337,0.003803073472893124
saccharina,516.7,0.00610702919999078,0.003862590198186289
saccharina,518.3,0.0062512153482211785,0.003937880940869266
saccharina,519.9,0.006403305983723223,0.004010554357356468
saccharina,521.5,0.006551009450621613,0.00407415324962298
saccharina,523,0.006701558131763302,0.004138701290362203
saccharina,524.6,0.006868040865686984,0.004216714414487978
saccharina,526.2,0.007033589733054518,0.004295377377353913
saccharina,527.7,0.0072025546002964045,0.004391350898286726
saccharina,529.3,0.0073808658772158454,0.004487324340786598
saccharina,530.8,0.007564246648976668,0.00456985311307808
saccharina,532.4,0.007742310054821168,0.004657115272858628
saccharina,534,0.007934516366996998,0.004750931387640155
saccharina,535.5,0.008137794371727103,0.0048432817922792176
saccharina,537.1,0.008346169619101902,0.004938953337419021
saccharina,538.7,0.008563959151026304,0.005039861834601516
saccharina,540.2,0.008800566996151164,0.005135349990550466
saccharina,541.8,0.009056111241312462,0.005246827698902177
saccharina,543.3,0.00933621769267666,0.005358101412117422
saccharina,544.9,0.009635695830896013,0.0054725174946906275
saccharina,546.5,0.009960364858574402,0.0055881395769153235
saccharina,548,0.010312312413630547,0.00571876562791278
saccharina,549.6,0.010705274779942351,0.005851425542106509
saccharina,551.2,0.011139045320029515,0.005991728363861709
saccharina,552.7,0.011616760863847355,0.0061412262171289455
saccharina,554.3,0.012129119908244524,0.00629740121096319
saccharina,555.8,0.012673223759280278,0.00645550567119105
saccharina,557.4,0.013251682935647767,0.00661117643801047
saccharina,558.9,0.013872106100437823,0.006777653673309696
saccharina,560.5,0.014532029253492028,0.006957846531414358
saccharina,562,0.015220225213036516,0.007129343625000943
saccharina,563.6,0.015911872836179106,0.007300074756846461
saccharina,565.1,0.01658630351351574,0.0074628002810565785
saccharina,566.7,0.017235294873570887,0.007624542470199477
saccharina,568.2,0.017841234875553346,0.007774266531945413
saccharina,569.8,0.018383855235993916,0.007912971802258986
saccharina,571.3,0.01886899576746197,0.008037560526944763
saccharina,572.9,0.01929156073702262,0.008149361319835985
saccharina,574.4,0.0196379156836812,0.008228279366338336
saccharina,576,0.019919203769289188,0.008293747480082806
saccharina,577.5,0.02014005346162428,0.008358129759409357
saccharina,579.1,0.020292663073337363,0.008418168502751995
saccharina,580.6,0.020384853614558354,0.00848055022000272
saccharina,582.2,0.0204366017988164,0.008524635437567532
saccharina,583.7,0.020454576095003455,0.008563516441612776
saccharina,585.2,0.020469801217081075,0.008593725960294517
saccharina,586.8,0.020504291540197863,0.008627019044547492
saccharina,588.3,0.02057411881723254,0.008677661891717973
saccharina,589.9,0.020714211357887816,0.008744945377126273
saccharina,591.4,0.020958500483257012,0.008862115254396171
saccharina,593,0.021286001544764493,0.008967742936607835
saccharina,594.5,0.021669999769483667,0.009068449539856758
saccharina,596,0.02210142933209406,0.00916871151219806
saccharina,597.6,0.022526431368902682,0.009277537416125057
saccharina,599.1,0.022894931361152605,0.009378873555147531
saccharina,600.7,0.02316280018839129,0.009473892742094358
saccharina,602.2,0.02328360653340354,0.009562116726972408
saccharina,603.7,0.02322737885423494,0.00964367305183474
saccharina,605.3,0.02295064662855822,0.009701357479089599
saccharina,606.8,0.022506754229871077,0.009709076513606191
saccharina,608.3,0.02193017734813833,0.009682562508525262
saccharina,609.9,0.021261960040309457,0.009639599716331822
saccharina,611.4,0.020540584214306143,0.009575847581014532
saccharina,612.9,0.0198341188908595,0.009505254296177634
saccharina,614.5,0.019151512137401187,0.009420709874687797
saccharina,616,0.018507184785715385,0.009373665634002607
saccharina,617.5,0.017961346403272738,0.009292542406236172
saccharina,619,0.017509241808396594,0.009232937899609139
saccharina,620.6,0.017165311191737063,0.009185894524656901
saccharina,622.1,0.016908676402823754,0.009161540435171062
saccharina,623.6,0.016711950104588244,0.009158995434244666
saccharina,625.2,0.01655925485562207,0.009166154249233135
saccharina,626.7,0.01641988528619515,0.009178432884389198
saccharina,628.2,0.016280261009255077,0.009155244663538604
saccharina,629.7,0.016121230836736854,0.009104822175344775
saccharina,631.3,0.01591251032987457,0.009066944550441611
saccharina,632.8,0.015696701517827386,0.009023351178344107
saccharina,634.3,0.01551661423383777,0.008977078505001047
saccharina,635.8,0.015423426445635872,0.008969785351470387
saccharina,637.3,0.015470183937834503,0.008987951164686382
saccharina,638.9,0.01566635121426394,0.009049938561658352
saccharina,640.4,0.015971303453936356,0.00918734381369955
saccharina,641.9,0.01640854774402968,0.009320141810191234
saccharina,643.4,0.016886222891474043,0.00947754553530756
saccharina,644.9,0.01732951118412079,0.009570562699944496
saccharina,646.5,0.017659163506664324,0.00963601628478313
saccharina,648,0.01783985200108756,0.009702778899118896
saccharina,649.5,0.017807869118310445,0.009728284810632537
saccharina,651,0.017545258197188784,0.00965931269451504
saccharina,652.5,0.01699936841279953,0.009559274773927798
saccharina,654,0.016261178876750784,0.009326160786061466
saccharina,655.5,0.015311351154351782,0.009033108918666781
saccharina,657,0.014223690433035448,0.008640093080908984
saccharina,658.6,0.01296678624566143,0.008176017568614318
saccharina,660.1,0.011703402719710675,0.007624773613986941
saccharina,661.6,0.010605891168457865,0.007027729684077627
saccharina,663.1,0.009651097850128956,0.006446500705335227
saccharina,664.6,0.008961098758348916,0.005934455445718829
saccharina,666.1,0.008529384615541064,0.005470483280563226
saccharina,667.6,0.008335955941481982,0.005072820419702523
saccharina,669.1,0.008337172586251763,0.004773712510268559
saccharina,670.6,0.008612732224275395,0.004625409815560868
saccharina,672.1,0.009039120060677574,0.0045048446044026495
saccharina,673.6,0.009627284458640261,0.004523934974697634
saccharina,675.1,0.010371379013614903,0.004567634275357278
saccharina,676.6,0.01124166469763078,0.0046785830360938805
saccharina,678.1,0.012168195338292179,0.004820338715206792
saccharina,679.6,0.013201493811092516,0.005040572363600007
saccharina,681.1,0.014338930550748011,0.005301443052284031
saccharina,682.6,0.015489551706867933,0.005764408003448558
saccharina,684.1,0.016906786941683426,0.006260069267810837
saccharina,685.6,0.01866593316654422,0.006875827983243088
saccharina,687.1,0.02126509833673319,0.007559323428012218
saccharina,688.6,0.024154348631402534,0.008483980509979186
saccharina,690.1,0.027000501914967126,0.009649648802024052
saccharina,691.6,0.03010806811367101,0.010771889554935502
saccharina,693.1,0.03403679578203485,0.01175942742872194
saccharina,694.6,0.038575506373226154,0.012683360311820303
saccharina,696.1,0.04339741922850601,0.013558256699472804
saccharina,697.6,0.04844237620965156,0.0146252818421392
saccharina,699.1,0.053917271328479746,0.01525658296912502
saccharina,700.6,0.059669203854351725,0.015957554614001914
saccharina,702.1,0.06554492830685055,0.016672592370741382
saccharina,703.5,0.07127431735339668,0.017247778024752154
saccharina,705,0.07662958365699622,0.018016754776909484
saccharina,706.5,0.0817793054287787,0.018717003743846564
saccharina,708,0.0870756793978576,0.019679789074038122
saccharina,709.5,0.09252212907019977,0.02081866258237387
saccharina,711,0.09806938481790825,0.02253391502198169
saccharina,712.5,0.10427484185829926,0.02435074857416597
saccharina,713.9,0.11121203822226289,0.026348674010378013
saccharina,715.4,0.120093076256322,0.02912894321000429
saccharina,716.9,0.1311800635250901,0.032553072777917864
saccharina,718.4,0.14447853006172798,0.035305315958494086
saccharina,719.9,0.15904894807744374,0.03918137588975649
saccharina,721.3,0.17140373747158227,0.0452345393805852
saccharina,722.8,0.17977710648593762,0.046430266467980395
saccharina,724.3,0.19061094388311248,0.049635498178733355
saccharina,725.8,0.2072992007926863,0.04944847895691177
saccharina,727.2,0.21642950882069878,0.04894587345205186
saccharina,728.7,0.22765827025431007,0.05155063592036814
saccharina,730.2,0.22603673927716006,0.05463529182627702
saccharina,731.7,0.22862272002794354,0.0594261725731958
saccharina,733.1,0.22842568610807057,0.05639410753078137
saccharina,734.6,0.23572431376305397,0.05884037407478891
saccharina,736.1,0.23225312559754552,0.05406481217957535
saccharina,737.5,0.23007269398848648,0.046384527951559035
saccharina,739,0.22677438113457904,0.053946214358038175
saccharina,740.5,0.21770573218691827,0.05649737830948646
saccharina,742,0.21446680791620557,0.05897462182348702
saccharina,743.4,0.21185702637000495,0.05461209280633398
saccharina,744.9,0.21505585471459157,0.05201783397261742
saccharina,746.3,0.21000707075344907,0.05729136581821486
saccharina,747.8,0.20399860854193874,0.05425289571592316
saccharina,749.3,0.2031475399068029,0.04699092213250597
saccharina,750.7,0.1913254681376706,0.05601468329243623
saccharina,752.2,0.1860106255102782,0.05043528419769683
saccharina,753.7,0.18702317897829782,0.03880450233452556
saccharina,755.1,0.18028897889230255,0.030213333029865518
saccharina,756.6,0.17766924881128063,0.028804658293990544
saccharina,758,0.16431216118379816,0.032772412268544944
saccharina,759.5,0.15608463314335697,0.0375951762864813
saccharina,760.9,0.14783251439512557,0.04667802054633104
saccharina,762.4,0.1384139076773429,0.030378676910722255
saccharina,763.8,0.131379683316591,0.03068253611338599
saccharina,765.3,0.12028140512902336,0.025764270212176074
saccharina,766.8,0.11649342608642252,0.029782922394869047
saccharina,768.2,0.1109588703472113,0.025550730687822345
saccharina,769.7,0.1117248868130236,0.021021363965098513
saccharina,771.1,0.10790722379862669,0.026119967856466465
saccharina,772.5,0.0957559637287003,0.02193720897033623
saccharina,774,0.09118455891356347,0.021083068437455995
saccharina,775.4,0.08857348927202514,0.019607402363332204
saccharina,776.9,0.0844566398251323,0.017575867317399078
saccharina,778.3,0.07949031949813623,0.020972729697459575
saccharina,779.8,0.08087634549144239,0.01727295966016033
saccharina,781.2,0.07288190918790836,0.027491072987532714
saccharina,782.7,0.07895179803523042,0.016297495272999077
saccharina,784.1,0.07345155048844862,0.014950991346142159
saccharina,785.5,0.06626916752371104,0.013855237792480102
saccharina,787,0.06633314675742663,0.009294141403631237
saccharina,788.4,0.06740470193370585,0.004591963440791857
saccharina,789.8,0.06321487564681644,0.0060496642187464625
saccharina,791.3,0.065123416879069,0.01117725359121104
saccharina,792.7,0.06324820689374103,0.007976132428552172
saccharina,794.1,0.060075522655207325,0.008497316391312156
saccharina,795.6,0.05713779674976603,0.01798814855572907
saccharina,797,0.05876664634845796,0.011374265748573711
saccharina,798.4,0.06078882214221243,0.00992891576269933
saccharina,799.9,0.06286244815716441,0.01288609613539592
