"","BDA.01","MAN.F01","MAN.F05","MAN.F11","MAN.F18","MAN.F21","MAN.F22","OUT.F01","OUT.F03","OUT.F18","OUT.F21","MAN.R21","MAN.R22","MAN.R23","MAN.R24","MAN.R25","OUT.R11","OUT.R12","OUT.R13","OUT.R14","OUT.R15","MAN.F0","MAN.F0.1","MAN.F03.5","MAN.F08","MAN.F12","MAN.F14","MAN.F15","MAN.F16","OUT.F52","OUT.F53","OUT.F54","OUT.F55","MAN.R11.5","MAN.R12A","MAN.R12B","MAN.R13","MAN.R14","MAN.R15","OUT.R01","OUT.R02","OUT.R03","OUT.R04","OUT.R05","MAN.R01","MAN.R02","MAN.R03","MAN.R04","MAN.R05","OUT.R06","OUT.R07","OUT.R08","OUT.R09","OUT.R10","MAN.R06","MAN.R09","MAN.R10","OUT.R21","OUT.R22","OUT.R23","OUT.R24","OUT.R25","wave"
"410",0.000319614,0.000102495882352941,0.000200085588235294,0.000179616882352941,0.000158195,0.000154197,0.000587793705882353,0.000162992870967742,0.000160550870967742,0.0004441526875,0.000150441225806452,0.000197700588235294,0.000210289823529412,0.000254012470588235,0.000462712058823529,0.00106297817647059,0.000268961709677419,0.0002696148125,0.0005007565625,0.0006454826875,0.0006219206875,0.000246717764705882,0.000173995375,0.000316391588235294,6.83235294117647e-05,0.000107953823529412,0.000226370058823529,9.14588235294118e-05,0.000444690117647059,2.23258064516129e-05,7.03126451612903e-05,0.000192004125,0.0001653899375,6.88411764705882e-05,0.000824345058823529,1.95235294117647e-05,0.000389955294117647,0.000694341352941177,0.000990835470588235,0.0008701365625,0.000572266875,0.000355122375,0.0002852858125,0.0002992120625,0.0005692495,0.000262208529411765,6.683125e-05,0,0.000102883064516129,0.000112267058823529,0.000196083764705882,0.000356096882352941,0.000404893647058824,0.000606016058823529,0.000381082235294118,0.0002184236875,0.000235209,0.0003546445,0.000427174625,0.0013097005625,0.000528086935483871,0.0007257204375,410
"411",0.000322343,0.000103988941176471,0.000204014294117647,0.000181741941176471,0.00015402,0.000154509,0.000590871352941176,0.000165282935483871,0.000163661935483871,0.00044578134375,0.000152447612903226,0.000204387294117647,0.000210813411764706,0.000255510235294118,0.000466814529411765,0.00106776458823529,0.00027316135483871,0.00027207740625,0.00050534328125,0.00064983584375,0.00062664534375,0.000248884882352941,0.0001746091875,0.000316923294117647,6.99117647058824e-05,0.000109757411764706,0.000225143529411765,9.31294117647059e-05,0.000447317058823529,2.40129032258065e-05,7.29563225806451e-05,0.0001949375625,0.00016389696875,6.97705882352941e-05,0.000830271529411765,1.97117647058824e-05,0.000391070647058823,0.000701810176470588,0.000998415235294118,0.00088446628125,0.0005786004375,0.0003595461875,0.00028770690625,0.00029986903125,0.00057094575,0.000266331764705882,6.7915625e-05,0,0.000108467032258065,0.000113331529411765,0.000198151882352941,0.000359310941176471,0.000408352823529412,0.000608324529411765,0.000385427117647059,0.00022180184375,0.0002396465,0.00036156025,0.0004351053125,0.00132303378125,0.000547888967741936,0.00073197021875,411
"412",0.000325072,0.000105482,0.000207943,0.000183867,0.000149845,0.000154821,0.000593949,0.000167573,0.000166773,0.00044741,0.000154454,0.000211074,0.000211337,0.000257008,0.000470917,0.001072551,0.000277361,0.00027454,0.00050993,0.000654189,0.00063137,0.000251052,0.000175223,0.000317455,7.15e-05,0.000111561,0.000223917,9.48e-05,0.000449944,2.57e-05,7.56e-05,0.000197871,0.000162404,7.07e-05,0.000836198,1.99e-05,0.000392186,0.000709279,0.001005995,0.000898796,0.000584934,0.00036397,0.000290128,0.000300526,0.000572642,0.000270455,6.9e-05,0,0.000114051,0.000114396,0.00020022,0.000362525,0.000411812,0.000610633,0.000389772,0.00022518,0.000244084,0.000368476,0.000443036,0.001336367,0.000567691,0.00073822,412
"413",0.000331181483870968,0.000108962451612903,0.000216706774193548,0.000187345322580645,0.000152612419354839,0.000160735258064516,0.000601315451612903,0.000169863064516129,0.000169884064516129,0.000451885709677419,0.000156460387096774,0.00021641364516129,0.000214862032258065,0.000261420709677419,0.000479298612903226,0.00108345822580645,0.00028156064516129,0.000278529032258065,0.000516971774193548,0.00066018964516129,0.000638409161290323,0.000256265032258064,0.000180676483870968,0.000323450774193548,7.51764516129032e-05,0.000115719258064516,0.000228458451612903,9.96602903225807e-05,0.000454893774193548,2.73870967741935e-05,7.82436774193548e-05,0.000200193290322581,0.000168037064516129,7.17725161290323e-05,0.000851041741935484,2.36772258064516e-05,0.000399118612903226,0.000729843838709677,0.00102207932258065,0.000921641483870968,0.000597889870967742,0.000376493903225806,0.000299736451612903,0.000311563580645161,0.000584089935483871,0.000278966322580645,7.31988709677419e-05,0,0.000119634967741935,0.000118669193548387,0.000205503774193548,0.000369642290322581,0.000419461483870968,0.000617626709677419,0.000401146580645161,0.000232620096774194,0.000253123193548387,0.000385401322580645,0.000460740806451613,0.00135499332258065,0.000587493032258065,0.000747353903225807,413
"414",0.000337290967741935,0.000112442903225806,0.000225470548387097,0.00019082364516129,0.000155379838709677,0.000166649516129032,0.000608681903225806,0.000172153129032258,0.000172995129032258,0.000456361419354839,0.000158466774193548,0.000221753290322581,0.000218387064516129,0.000265833419354839,0.000487680225806452,0.0010943654516129,0.000285760290322581,0.000282518064516129,0.000524013548387097,0.000666190290322581,0.000645448322580645,0.000261478064516129,0.000186129967741935,0.000329446548387097,7.88529032258065e-05,0.000119877516129032,0.000232999903225806,0.000104520580645161,0.000459843548387097,2.90741935483871e-05,8.08873548387097e-05,0.000202515580645161,0.000173670129032258,7.28450322580645e-05,0.000865885483870968,2.74544516129032e-05,0.000406051225806452,0.000750408677419355,0.00103816364516129,0.000944486967741935,0.000610845741935484,0.000389017806451613,0.000309344903225806,0.000322601161290323,0.000595537870967742,0.00028747764516129,7.73977419354839e-05,0,0.000125218935483871,0.000122942387096774,0.000210787548387097,0.000376759580645161,0.000427110967741935,0.000624620419354839,0.000412521161290323,0.000240060193548387,0.000262162387096774,0.00040232664516129,0.000478445612903226,0.00137361964516129,0.000607295064516129,0.000756487806451613,414
"415",0.000343400451612903,0.00011592335483871,0.000234234322580645,0.000194301967741935,0.000158147258064516,0.000172563774193548,0.00061604835483871,0.000174443193548387,0.000176106193548387,0.000460837129032258,0.000160473161290323,0.000227092935483871,0.000221912096774194,0.000270246129032258,0.000496061838709677,0.00110527267741935,0.000289959935483871,0.000286507096774194,0.000531055322580645,0.000672190935483871,0.000652487483870968,0.000266691096774194,0.000191583451612903,0.000335442322580645,8.25293548387097e-05,0.000124035774193548,0.00023754135483871,0.000109380870967742,0.000464793322580645,3.07612903225806e-05,8.35310322580645e-05,0.000204837870967742,0.000179303193548387,7.39175483870968e-05,0.000880729225806452,3.12316774193548e-05,0.000412983838709677,0.000770973516129032,0.00105424796774194,0.000967332451612903,0.000623801612903226,0.000401541709677419,0.00031895335483871,0.000333638741935484,0.000606985806451613,0.000295988967741935,8.15966129032258e-05,0,0.000130802903225806,0.000127215580645161,0.000216071322580645,0.000383876870967742,0.000434760451612903,0.000631614129032258,0.000423895741935484,0.000247500290322581,0.000271201580645161,0.000419251967741936,0.000496150419354839,0.00139224596774194,0.000627097096774194,0.000765621709677419,415
"416",0.000349509935483871,0.000119403806451613,0.000242998096774194,0.000197780290322581,0.000160914677419355,0.000178478032258065,0.000623414806451613,0.000176733258064516,0.000179217258064516,0.000465312838709677,0.000162479548387097,0.000232432580645161,0.000225437129032258,0.000274658838709677,0.000504443451612903,0.00111617990322581,0.000294159580645161,0.000290496129032258,0.000538097096774194,0.000678191580645161,0.00065952664516129,0.000271904129032258,0.000197036935483871,0.000341438096774194,8.62058064516129e-05,0.000128194032258065,0.000242082806451613,0.000114241161290323,0.000469743096774194,3.24483870967742e-05,8.61747096774193e-05,0.000207160161290323,0.000184936258064516,7.4990064516129e-05,0.000895572967741935,3.50089032258065e-05,0.000419916451612903,0.00079153835483871,0.00107033229032258,0.000990177935483871,0.000636757483870968,0.000414065612903226,0.000328561806451613,0.000344676322580645,0.000618433741935484,0.000304500290322581,8.57954838709677e-05,0,0.000136386870967742,0.000131488774193548,0.000221355096774194,0.000390994161290323,0.000442409935483871,0.000638607838709677,0.000435270322580645,0.000254940387096774,0.000280240774193548,0.000436177290322581,0.000513855225806452,0.00141087229032258,0.000646899129032258,0.000774755612903226,416
"417",0.000355619419354839,0.000122884258064516,0.000251761870967742,0.000201258612903226,0.000163682096774194,0.000184392290322581,0.000630781258064516,0.000179023322580645,0.000182328322580645,0.000469788548387097,0.000164485935483871,0.000237772225806452,0.000228962161290323,0.000279071548387097,0.000512825064516129,0.00112708712903226,0.000298359225806452,0.000294485161290323,0.000545138870967742,0.000684192225806452,0.000666565806451613,0.000277117161290323,0.000202490419354839,0.000347433870967742,8.98822580645161e-05,0.000132352290322581,0.000246624258064516,0.000119101451612903,0.000474692870967742,3.41354838709677e-05,8.88183870967742e-05,0.000209482451612903,0.000190569322580645,7.60625806451613e-05,0.000910416709677419,3.87861290322581e-05,0.000426849064516129,0.000812103193548387,0.00108641661290323,0.00101302341935484,0.00064971335483871,0.000426589516129032,0.000338170258064516,0.000355713903225806,0.000629881677419355,0.000313011612903226,8.99943548387097e-05,0,0.000141970838709677,0.000135761967741935,0.000226638870967742,0.000398111451612903,0.000450059419354839,0.000645601548387097,0.000446644903225806,0.000262380483870968,0.000289279967741935,0.000453102612903226,0.000531560032258065,0.00142949861290323,0.000666701161290323,0.000783889516129032,417
"418",0.000361728903225806,0.000126364709677419,0.00026052564516129,0.000204736935483871,0.000166449516129032,0.000190306548387097,0.000638147709677419,0.000181313387096774,0.000185439387096774,0.000474264258064516,0.000166492322580645,0.000243111870967742,0.000232487193548387,0.000283484258064516,0.000521206677419355,0.00113799435483871,0.000302558870967742,0.000298474193548387,0.00055218064516129,0.000690192870967742,0.000673604967741935,0.000282330193548387,0.000207943903225806,0.00035342964516129,9.35587096774194e-05,0.000136510548387097,0.000251165709677419,0.000123961741935484,0.00047964264516129,3.58225806451613e-05,9.1462064516129e-05,0.000211804741935484,0.000196202387096774,7.71350967741935e-05,0.000925260451612903,4.25633548387097e-05,0.000433781677419355,0.000832668032258065,0.00110250093548387,0.00103586890322581,0.000662669225806452,0.000439113419354839,0.000347778709677419,0.000366751483870968,0.000641329612903226,0.000321522935483871,9.41932258064516e-05,0,0.000147554806451613,0.000140035161290323,0.00023192264516129,0.000405228741935484,0.000457708903225806,0.000652595258064516,0.000458019483870968,0.000269820580645161,0.000298319161290323,0.000470027935483871,0.000549264838709677,0.00144812493548387,0.000686503193548387,0.000793023419354839,418
"419",0.000367838387096774,0.000129845161290323,0.000269289419354839,0.000208215258064516,0.000169216935483871,0.000196220806451613,0.000645514161290323,0.000183603451612903,0.000188550451612903,0.000478739967741935,0.000168498709677419,0.000248451516129032,0.000236012225806452,0.000287896967741935,0.000529588290322581,0.00114890158064516,0.000306758516129032,0.000302463225806452,0.000559222419354839,0.000696193516129032,0.000680644129032258,0.000287543225806452,0.000213397387096774,0.000359425419354839,9.72351612903226e-05,0.000140668806451613,0.000255707161290323,0.000128822032258064,0.000484592419354839,3.75096774193548e-05,9.41057419354839e-05,0.000214127032258065,0.000201835451612903,7.82076129032258e-05,0.000940104193548387,4.63405806451613e-05,0.000440714290322581,0.000853232870967742,0.00111858525806452,0.00105871438709677,0.000675625096774193,0.000451637322580645,0.000357387161290323,0.000377789064516129,0.000652777548387097,0.000330034258064516,9.83920967741935e-05,0,0.000153138774193548,0.00014430835483871,0.000237206419354839,0.000412346032258065,0.000465358387096774,0.000659588967741935,0.000469394064516129,0.000277260677419355,0.00030735835483871,0.000486953258064516,0.00056696964516129,0.00146675125806452,0.000706305225806452,0.000802157322580645,419
"420",0.000373947870967742,0.000133325612903226,0.000278053193548387,0.000211693580645161,0.00017198435483871,0.000202135064516129,0.000652880612903226,0.000185893516129032,0.000191661516129032,0.000483215677419355,0.000170505096774194,0.000253791161290323,0.000239537258064516,0.000292309677419355,0.000537969903225806,0.00115980880645161,0.000310958161290323,0.000306452258064516,0.000566264193548387,0.000702194161290323,0.000687683290322581,0.000292756258064516,0.000218850870967742,0.000365421193548387,0.000100911612903226,0.000144827064516129,0.000260248612903226,0.000133682322580645,0.000489542193548387,3.91967741935484e-05,9.67494193548387e-05,0.000216449322580645,0.000207468516129032,7.92801290322581e-05,0.000954947935483871,5.01178064516129e-05,0.000447646903225806,0.000873797709677419,0.00113466958064516,0.00108155987096774,0.000688580967741935,0.000464161225806452,0.000366995612903226,0.00038882664516129,0.000664225483870968,0.000338545580645161,0.000102590967741935,0,0.000158722741935484,0.000148581548387097,0.000242490193548387,0.000419463322580645,0.000473007870967742,0.000666582677419355,0.00048076864516129,0.000284700774193548,0.000316397548387097,0.000503878580645161,0.000584674451612903,0.00148537758064516,0.000726107258064516,0.000811291225806452,420
"421",0.00038005735483871,0.000136806064516129,0.000286816967741935,0.000215171903225806,0.000174751774193548,0.000208049322580645,0.000660247064516129,0.000188183580645161,0.000194772580645161,0.000487691387096774,0.000172511483870968,0.000259130806451613,0.000243062290322581,0.000296722387096774,0.000546351516129032,0.00117071603225806,0.000315157806451613,0.000310441290322581,0.000573305967741935,0.000708194806451613,0.000694722451612903,0.000297969290322581,0.00022430435483871,0.000371416967741935,0.000104588064516129,0.000148985322580645,0.000264790064516129,0.000138542612903226,0.000494491967741936,4.08838709677419e-05,9.93930967741935e-05,0.000218771612903226,0.000213101580645161,8.03526451612903e-05,0.000969791677419355,5.38950322580645e-05,0.000454579516129032,0.000894362548387097,0.00115075390322581,0.00110440535483871,0.000701536838709677,0.000476685129032258,0.000376604064516129,0.000399864225806452,0.000675673419354839,0.000347056903225806,0.000106789838709677,0,0.000164306709677419,0.000152854741935484,0.000247773967741935,0.000426580612903226,0.00048065735483871,0.000673576387096774,0.000492143225806452,0.000292140870967742,0.000325436741935484,0.000520803903225806,0.000602379258064516,0.00150400390322581,0.000745909290322581,0.000820425129032258,421
"422",0.000386166838709677,0.000140286516129032,0.000295580741935484,0.000218650225806452,0.000177519193548387,0.000213963580645161,0.000667613516129032,0.00019047364516129,0.00019788364516129,0.000492167096774194,0.000174517870967742,0.000264470451612903,0.000246587322580645,0.000301135096774194,0.000554733129032258,0.00118162325806452,0.000319357451612903,0.000314430322580645,0.000580347741935484,0.000714195451612903,0.000701761612903226,0.000303182322580645,0.000229757838709677,0.000377412741935484,0.000108264516129032,0.000153143580645161,0.000269331516129032,0.000143402903225806,0.000499441741935484,4.25709677419355e-05,0.000102036774193548,0.000221093903225806,0.00021873464516129,8.14251612903226e-05,0.000984635419354839,5.76722580645161e-05,0.000461512129032258,0.000914927387096774,0.00116683822580645,0.00112725083870968,0.000714492709677419,0.000489209032258064,0.000386212516129032,0.000410901806451613,0.00068712135483871,0.000355568225806452,0.000110988709677419,0,0.000169890677419355,0.000157127935483871,0.000253057741935484,0.000433697903225806,0.000488306838709677,0.000680570096774194,0.000503517806451613,0.000299580967741935,0.000334475935483871,0.000537729225806452,0.000620084064516129,0.00152263022580645,0.000765711322580645,0.000829559032258065,422
"423",0.000392276322580645,0.000143766967741936,0.000304344516129032,0.000222128548387097,0.000180286612903226,0.000219877838709677,0.000674979967741935,0.000192763709677419,0.000200994709677419,0.000496642806451613,0.000176524258064516,0.000269810096774194,0.00025011235483871,0.000305547806451613,0.000563114741935484,0.00119253048387097,0.000323557096774194,0.00031841935483871,0.000587389516129032,0.000720196096774194,0.000708800774193548,0.00030839535483871,0.000235211322580645,0.000383408516129032,0.000111940967741935,0.000157301838709677,0.000273872967741936,0.000148263193548387,0.000504391516129032,4.4258064516129e-05,0.000104680451612903,0.000223416193548387,0.000224367709677419,8.24976774193548e-05,0.000999479161290323,6.14494838709677e-05,0.000468444741935484,0.000935492225806452,0.0011829225483871,0.00115009632258065,0.000727448580645161,0.000501732935483871,0.000395820967741935,0.000421939387096774,0.000698569290322581,0.000364079548387097,0.000115187580645161,0,0.00017547464516129,0.000161401129032258,0.000258341516129032,0.000440815193548387,0.000495956322580645,0.000687563806451613,0.000514892387096774,0.000307021064516129,0.000343515129032258,0.000554654548387097,0.000637788870967742,0.0015412565483871,0.00078551335483871,0.000838692935483871,423
